Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,TS%,3PAr,FTr,VORP,OWS,Player_Played,avg_MP,avg_FG,avg_FGA,avg_FG%,avg_3P,avg_3PA,avg_3P%,avg_FT,avg_FTA,avg_FT%,avg_ORB,avg_DRB,avg_TRB,avg_AST,avg_STL,avg_BLK,avg_TOV,avg_PF,avg_PTS,avg_GmSc,avg_+/-,avg_2PA,avg_2P,avg_2P%,avg_CO_EFF,avg_avg_EFF,avg_CO_HGS,avg_avg_HGS,avg_PER,avg_WS,avg_BPM,avg_OBPM,avg_DBPM,avg_TS%,avg_3PAr,avg_FTr,avg_VORP,avg_OWS,WIN,home,team_opp,Team
2022/10/19,240,39,94,3.628,10,38,1.912,27,33,5.8,14,41,55,25,6,5,14,21,115,89.1,35,56,29,4.347619048,61,1034,94,70.1,1206.4,109.6727273,143.1,21.8,-7.5,-7,-0.2,5.414,2.789,2.977,4.2,10.3,11,21.81818182,3.545454545,8.545454545,0.329818182,0.909090909,3.454545455,0.173818182,2.454545455,3,0.527272727,1.272727273,3.727272727,5,2.272727273,0.545454545,0.454545455,1.272727273,1.909090909,10.45454545,8.1,3.181818182,5.090909091,2.636363636,0.395238095,5.545454545,8.545454545,6.372727273,9.970247934,13.00909091,1.981818182,-0.681818182,-0.636363636,-0.018181818,0.492181818,0.253545455,0.270636364,0.381818182,0.936363636,W (+7),,OKC,MIN
2022/10/21,265,49,107,4.062,11,33,1.941,17,23,3.808,21,39,60,20,5,7,20,22,126,89.8,-30,74,38,4.966833751,54,936,78,63.8,1091.2,90.93333333,143.1,21.8,-7.5,-7,-0.2,5.414,2.789,2.977,4.2,10.3,12,22.08333333,4.083333333,8.916666667,0.3385,0.916666667,2.75,0.16175,1.416666667,1.916666667,0.317333333,1.75,3.25,5,1.666666667,0.416666667,0.583333333,1.666666667,1.833333333,10.5,7.483333333,-2.5,6.166666667,3.166666667,0.413902813,4.5,6.5,5.316666667,7.577777778,11.925,1.816666667,-0.625,-0.583333333,-0.016666667,0.451166667,0.232416667,0.248083333,0.35,0.858333333,L (-6),,UTA,MIN
2022/10/23,240,46,88,4.501,10,34,2.029,14,22,4.416,12,42,54,24,9,3,15,17,116,96.7,50,54,36,5.489285714,75,1140,95,85.1,1270.9,105.9083333,143.1,21.8,-7.5,-7,-0.2,5.414,2.789,2.977,4.2,10.3,12,20,3.833333333,7.333333333,0.375083333,0.833333333,2.833333333,0.169083333,1.166666667,1.833333333,0.368,1,3.5,4.5,2,0.75,0.25,1.25,1.416666667,9.666666667,8.058333333,4.166666667,4.5,3,0.457440476,6.25,7.916666667,7.091666667,8.825694444,11.925,1.816666667,-0.625,-0.583333333,-0.016666667,0.451166667,0.232416667,0.248083333,0.35,0.858333333,W (+10),@,OKC,MIN
2022/10/24,240,38,86,5.283,8,31,2.101,22,24,5.417,10,40,50,24,7,5,16,18,106,83.3,-45,55,30,5.310966811,51,924,84,53.8,964.7,87.7,143.1,21.8,-7.5,-7,-0.2,5.414,2.789,2.977,4.2,10.3,11,21.81818182,3.454545455,7.818181818,0.480272727,0.727272727,2.818181818,0.191,2,2.181818182,0.492454545,0.909090909,3.636363636,4.545454545,2.181818182,0.636363636,0.454545455,1.454545455,1.636363636,9.636363636,7.572727273,-4.090909091,5,2.727272727,0.482815165,4.636363636,7.636363636,4.890909091,7.972727273,13.00909091,1.981818182,-0.681818182,-0.636363636,-0.018181818,0.492181818,0.253545455,0.270636364,0.381818182,0.936363636,L (-9),,SAS,MIN
2022/10/26,240,52,80,6.462,20,34,3.833,10,16,3.5,0,30,30,37,9,6,16,19,134,120.9,60,46,32,5.972222222,98,1432,159.1111111,108.3,1601.7,177.9666667,143.1,21.8,-7.5,-7,-0.2,5.414,2.789,2.977,4.2,10.3,9,26.66666667,5.777777778,8.888888889,0.718,2.222222222,3.777777778,0.425888889,1.111111111,1.777777778,0.388888889,0,3.333333333,3.333333333,4.111111111,1,0.666666667,1.777777778,2.111111111,14.88888889,13.43333333,6.666666667,5.111111111,3.555555556,0.663580247,10.88888889,17.67901235,12.03333333,19.77407407,15.9,2.422222222,-0.833333333,-0.777777778,-0.022222222,0.601555556,0.309888889,0.330777778,0.466666667,1.144444444,W (+12),,SAS,MIN
2022/10/28,240,41,99,3.243,13,40,2.256,16,24,3.334,14,35,49,27,13,8,10,21,111,94.3,45,59,28,3.041125541,64,1196,132.8888889,75.2,1430.8,158.9777778,143.1,21.8,-7.5,-7,-0.2,5.414,2.789,2.977,4.2,10.3,9,26.66666667,4.555555556,11,0.360333333,1.444444444,4.444444444,0.250666667,1.777777778,2.666666667,0.370444444,1.555555556,3.888888889,5.444444444,3,1.444444444,0.888888889,1.111111111,2.333333333,12.33333333,10.47777778,5,6.555555556,3.111111111,0.337902838,7.111111111,14.7654321,8.355555556,17.66419753,15.9,2.422222222,-0.833333333,-0.777777778,-0.022222222,0.601555556,0.309888889,0.330777778,0.466666667,1.144444444,W (+9),,LAL,MIN
2022/10/30,240,40,99,3.808,4,29,1.393,14,20,4.458,16,29,45,21,11,7,11,23,98,72.6,-45,70,36,4.892207792,51,909,82.63636364,64.7,1118.8,101.7090909,143.1,21.8,-7.5,-7,-0.2,5.414,2.789,2.977,4.2,10.3,11,21.81818182,3.636363636,9,0.346181818,0.363636364,2.636363636,0.126636364,1.272727273,1.818181818,0.405272727,1.454545455,2.636363636,4.090909091,1.909090909,1,0.636363636,1,2.090909091,8.909090909,6.6,-4.090909091,6.363636364,3.272727273,0.444746163,4.636363636,7.512396694,5.881818182,9.246280992,13.00909091,1.981818182,-0.681818182,-0.636363636,-0.018181818,0.492181818,0.253545455,0.270636364,0.381818182,0.936363636,L (-9),@,SAS,MIN
2022/11/1,239.9666667,37,87,4.505,13,34,2.345,20,24,5.767,10,32,42,24,5,4,16,24,107,74.9,-45,53,24,4.601515152,54,1011,101.1,67.9,1190.6,119.06,143.1,21.8,-7.5,-7,-0.2,5.414,2.789,2.977,4.2,10.3,10,23.99666667,3.7,8.7,0.4505,1.3,3.4,0.2345,2,2.4,0.5767,1,3.2,4.2,2.4,0.5,0.4,1.6,2.4,10.7,7.49,-4.5,5.3,2.4,0.460151515,5.4,10.11,6.79,11.906,14.31,2.18,-0.75,-0.7,-0.02,0.5414,0.2789,0.2977,0.42,1.03,L (-9),@,PHO,MIN
2022/11/4,240,39,92,3.995,11,41,2.316,13,17,6.25,10,37,47,22,2,4,16,25,102,63.9,-65,51,28,4.942857143,56,919,91.9,58.7,1012.3,101.23,143.1,21.8,-7.5,-7,-0.2,5.414,2.789,2.977,4.2,10.3,10,24,3.9,9.2,0.3995,1.1,4.1,0.2316,1.3,1.7,0.625,1,3.7,4.7,2.2,0.2,0.4,1.6,2.5,10.2,6.39,-6.5,5.1,2.8,0.494285714,5.6,9.19,5.87,10.123,14.31,2.18,-0.75,-0.7,-0.02,0.5414,0.2789,0.2977,0.42,1.03,L (-13),,MIL,MIN
2022/11/5,240,49,80,6.599,15,33,4.108,16,20,6.634,9,27,36,38,11,5,24,27,129,111.7,60,47,34,7.639285714,85,1400,127.2727273,94.6,1586.9,144.2636364,143.1,21.8,-7.5,-7,-0.2,5.414,2.789,2.977,4.2,10.3,11,21.81818182,4.454545455,7.272727273,0.599909091,1.363636364,3,0.373454545,1.454545455,1.818181818,0.603090909,0.818181818,2.454545455,3.272727273,3.454545455,1,0.454545455,2.181818182,2.454545455,11.72727273,10.15454545,5.454545455,4.272727273,3.090909091,0.694480519,7.727272727,11.57024793,8.6,13.11487603,13.00909091,1.981818182,-0.681818182,-0.636363636,-0.018181818,0.492181818,0.253545455,0.270636364,0.381818182,0.936363636,W (+12),,HOU,MIN
