Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,TS%,3PAr,FTr,VORP,OWS,Player_Played,avg_MP,avg_FG,avg_FGA,avg_FG%,avg_3P,avg_3PA,avg_3P%,avg_FT,avg_FTA,avg_FT%,avg_ORB,avg_DRB,avg_TRB,avg_AST,avg_STL,avg_BLK,avg_TOV,avg_PF,avg_PTS,avg_GmSc,avg_+/-,avg_2PA,avg_2P,avg_2P%,avg_CO_EFF,avg_avg_EFF,avg_CO_HGS,avg_avg_HGS,avg_PER,avg_WS,avg_BPM,avg_OBPM,avg_DBPM,avg_TS%,avg_3PAr,avg_FTr,avg_VORP,avg_OWS,WIN,home,team_opp,Team
2022/10/19,264.9833333,42,108,4.037,17,50,2.425,14,23,3.068,20,44,64,27,6,7,13,17,115,89.8,15,58,25,3.719444444,75,1557,155.7,84.2,1458,145.8,113.2,26.3,2.6,-3.3,5.9,4.468,3.19,1.814,8.8,12.3,10,26.49833333,4.2,10.8,0.4037,1.7,5,0.2425,1.4,2.3,0.3068,2,4.4,6.4,2.7,0.6,0.7,1.3,1.7,11.5,8.98,1.5,5.8,2.5,0.371944444,7.5,15.57,8.42,14.58,11.32,2.63,0.26,-0.33,0.59,0.4468,0.319,0.1814,0.88,1.23,W (+3),,NYK,MEM
2022/10/21,240,45,98,4.38,19,42,3.212,20,29,3.769,17,33,50,26,8,10,12,21,129,109.4,35,56,26,4.525,84,1324,132.4,101.4,1587,158.7,113.2,26.3,2.6,-3.3,5.9,4.468,3.19,1.814,8.8,12.3,10,24,4.5,9.8,0.438,1.9,4.2,0.3212,2,2.9,0.3769,1.7,3.3,5,2.6,0.8,1,1.2,2.1,12.9,10.94,3.5,5.6,2.6,0.4525,8.4,13.24,10.14,15.87,11.32,2.63,0.26,-0.33,0.59,0.4468,0.319,0.1814,0.88,1.23,W (+7),@,HOU,MEM
2022/10/22,240,34,79,5.143,9,33,2.299,19,24,4.667,6,23,29,20,4,8,17,29,96,58.4,-205,46,25,6.629761905,37,635,48.84615385,50.8,706.5,54.34615385,113.2,26.3,2.6,-3.3,5.9,4.468,3.19,1.814,8.8,12.3,13,18.46153846,2.615384615,6.076923077,0.395615385,0.692307692,2.538461538,0.176846154,1.461538462,1.846153846,0.359,0.461538462,1.769230769,2.230769231,1.538461538,0.307692308,0.615384615,1.307692308,2.230769231,7.384615385,4.492307692,-15.76923077,3.538461538,1.923076923,0.509981685,2.846153846,3.75739645,3.907692308,4.180473373,8.707692308,2.023076923,0.2,-0.253846154,0.453846154,0.343692308,0.245384615,0.139538462,0.676923077,0.946153846,L (-41),@,DAL,MEM
2022/10/24,240,47,94,4.583,16,34,2.561,24,31,4.409,12,26,38,21,7,3,8,22,134,107.4,50,60,31,4.194444444,70,1274,127.4,97.8,1624.5,162.45,113.2,26.3,2.6,-3.3,5.9,4.468,3.19,1.814,8.8,12.3,10,24,4.7,9.4,0.4583,1.6,3.4,0.2561,2.4,3.1,0.4409,1.2,2.6,3.8,2.1,0.7,0.3,0.8,2.2,13.4,10.74,5,6,3.1,0.419444444,7,12.74,9.78,16.245,11.32,2.63,0.26,-0.33,0.59,0.4468,0.319,0.1814,0.88,1.23,W (+10),,BRK,MEM
2022/10/27,240,49,92,4.766,14,33,2.583,13,18,3.55,11,32,43,27,5,3,12,18,125,102.3,75,59,35,6.371428571,81,1567,142.4545455,97.1,1537.5,139.7727273,113.2,26.3,2.6,-3.3,5.9,4.468,3.19,1.814,8.8,12.3,11,21.81818182,4.454545455,8.363636364,0.433272727,1.272727273,3,0.234818182,1.181818182,1.636363636,0.322727273,1,2.909090909,3.909090909,2.454545455,0.454545455,0.272727273,1.090909091,1.636363636,11.36363636,9.3,6.818181818,5.363636364,3.181818182,0.579220779,7.363636364,12.95041322,8.827272727,12.70661157,10.29090909,2.390909091,0.236363636,-0.3,0.536363636,0.406181818,0.29,0.164909091,0.8,1.118181818,W (+15),@,SAC,MEM
2022/10/29,240,50,88,5.379,12,27,2.171,11,15,2.542,10,30,40,24,11,5,20,26,123,96.7,-5,61,38,5.958241758,80,1520,152,92.3,1482,148.2,113.2,26.3,2.6,-3.3,5.9,4.468,3.19,1.814,8.8,12.3,10,24,5,8.8,0.5379,1.2,2.7,0.2171,1.1,1.5,0.2542,1,3,4,2.4,1.1,0.5,2,2.6,12.3,9.67,-0.5,6.1,3.8,0.595824176,8,15.2,9.23,14.82,11.32,2.63,0.26,-0.33,0.59,0.4468,0.319,0.1814,0.88,1.23,L (-1),@,UTA,MEM
2022/10/31,240,38,92,4.628,6,26,1.329,23,42,3.919,18,34,52,14,8,4,16,17,105,68.8,-80,66,32,5.908928571,33,559,46.58333333,59.6,972,81,113.2,26.3,2.6,-3.3,5.9,4.468,3.19,1.814,8.8,12.3,12,20,3.166666667,7.666666667,0.385666667,0.5,2.166666667,0.11075,1.916666667,3.5,0.326583333,1.5,2.833333333,4.333333333,1.166666667,0.666666667,0.333333333,1.333333333,1.416666667,8.75,5.733333333,-6.666666667,5.5,2.666666667,0.492410714,2.75,3.881944444,4.966666667,6.75,9.433333333,2.191666667,0.216666667,-0.275,0.491666667,0.372333333,0.265833333,0.151166667,0.733333333,1.025,L (-16),@,UTA,MEM
2022/11/2,240,38,83,4.236,13,28,2.625,22,27,4.433,10,36,46,28,7,5,14,19,111,92.4,25,55,25,3.978431373,73,1335,148.3333333,83.6,1351.5,150.1666667,113.2,26.3,2.6,-3.3,5.9,4.468,3.19,1.814,8.8,12.3,9,26.66666667,4.222222222,9.222222222,0.470666667,1.444444444,3.111111111,0.291666667,2.444444444,3,0.492555556,1.111111111,4,5.111111111,3.111111111,0.777777778,0.555555556,1.555555556,2.111111111,12.33333333,10.26666667,2.777777778,6.111111111,2.777777778,0.44204793,8.111111111,16.48148148,9.288888889,16.68518519,12.57777778,2.922222222,0.288888889,-0.366666667,0.655555556,0.496444444,0.354444444,0.201555556,0.977777778,1.366666667,W (+5),@,POR,MEM
2022/11/4,240,50,98,6.052,16,36,3.086,14,18,5.25,18,42,60,34,6,10,18,20,130,115.8,155,62,34,6.96031746,106,1654,127.2307692,110.2,1677,129,113.2,26.3,2.6,-3.3,5.9,4.468,3.19,1.814,8.8,12.3,13,18.46153846,3.846153846,7.538461538,0.465538462,1.230769231,2.769230769,0.237384615,1.076923077,1.384615385,0.403846154,1.384615385,3.230769231,4.615384615,2.615384615,0.461538462,0.769230769,1.384615385,1.538461538,10,8.907692308,11.92307692,4.769230769,2.615384615,0.535409035,8.153846154,9.786982249,8.476923077,9.923076923,8.707692308,2.023076923,0.2,-0.253846154,0.453846154,0.343692308,0.245384615,0.139538462,0.676923077,0.946153846,W (+31),,CHO,MEM
2022/11/6,240,39,91,5.012,9,29,2.25,16,20,5.167,12,38,50,20,8,2,10,17,103,79.7,30,62,30,4.647826087,62,930,84.54545455,73.3,1099.5,99.95454545,113.2,26.3,2.6,-3.3,5.9,4.468,3.19,1.814,8.8,12.3,11,21.81818182,3.545454545,8.272727273,0.455636364,0.818181818,2.636363636,0.204545455,1.454545455,1.818181818,0.469727273,1.090909091,3.454545455,4.545454545,1.818181818,0.727272727,0.181818182,0.909090909,1.545454545,9.363636364,7.245454545,2.727272727,5.636363636,2.727272727,0.422529644,5.636363636,7.685950413,6.663636364,9.08677686,10.29090909,2.390909091,0.236363636,-0.3,0.536363636,0.406181818,0.29,0.164909091,0.8,1.118181818,W (+6),,WAS,MEM
2022/11/7,239.9666667,41,91,4.391,15,44,2.154,9,14,2.056,8,37,45,27,4,4,11,23,106,78.9,-15,47,26,5.267094017,70,1226,122.6,75.3,1213.5,121.35,113.2,26.3,2.6,-3.3,5.9,4.468,3.19,1.814,8.8,12.3,10,23.99666667,4.1,9.1,0.4391,1.5,4.4,0.2154,0.9,1.4,0.2056,0.8,3.7,4.5,2.7,0.4,0.4,1.1,2.3,10.6,7.89,-1.5,4.7,2.6,0.526709402,7,12.26,7.53,12.135,11.32,2.63,0.26,-0.33,0.59,0.4468,0.319,0.1814,0.88,1.23,L (-3),,BOS,MEM
2022/11/9,264.9833333,50,98,5.3,14,32,2.6,10,13,2.967,18,35,53,24,4,2,19,22,124,91.7,10,66,36,5.755128205,77,1315,131.5,87.7,1489.5,148.95,113.2,26.3,2.6,-3.3,5.9,4.468,3.19,1.814,8.8,12.3,10,26.49833333,5,9.8,0.53,1.4,3.2,0.26,1,1.3,0.2967,1.8,3.5,5.3,2.4,0.4,0.2,1.9,2.2,12.4,9.17,1,6.6,3.6,0.575512821,7.7,13.15,8.77,14.895,11.32,2.63,0.26,-0.33,0.59,0.4468,0.319,0.1814,0.88,1.23,W (+2),@,SAS,MEM
2022/11/11,239.9833333,44,88,4.954,7,33,2.153,19,27,4.071,15,31,46,25,8,3,13,19,114,93.6,55,55,37,5.616161616,68,1132,113.2,86,1356,135.6,113.2,26.3,2.6,-3.3,5.9,4.468,3.19,1.814,8.8,12.3,10,23.99833333,4.4,8.8,0.4954,0.7,3.3,0.2153,1.9,2.7,0.4071,1.5,3.1,4.6,2.5,0.8,0.3,1.3,1.9,11.4,9.36,5.5,5.5,3.7,0.561616162,6.8,11.32,8.6,13.56,11.32,2.63,0.26,-0.33,0.59,0.4468,0.319,0.1814,0.88,1.23,W (+11),,MIN,MEM
2022/11/13,240,38,96,3.533,9,28,1.999,7,10,3,14,37,51,21,7,6,16,24,92,60,-50,68,29,3.849358974,55,1001,111.2222222,57.2,927,103,113.2,26.3,2.6,-3.3,5.9,4.468,3.19,1.814,8.8,12.3,9,26.66666667,4.222222222,10.66666667,0.392555556,1,3.111111111,0.222111111,0.777777778,1.111111111,0.333333333,1.555555556,4.111111111,5.666666667,2.333333333,0.777777778,0.666666667,1.777777778,2.666666667,10.22222222,6.666666667,-5.555555556,7.555555556,3.222222222,0.427706553,6.111111111,12.35802469,6.355555556,11.44444444,12.57777778,2.922222222,0.288888889,-0.366666667,0.655555556,0.496444444,0.354444444,0.201555556,0.977777778,1.366666667,L (-10),@,WAS,MEM
2022/11/15,240,38,92,3.778,9,35,2.971,17,25,3.56,14,37,51,16,6,8,11,17,102,75.5,-55,57,29,4.018037518,55,1049,116.5555556,68.7,1044,116,113.2,26.3,2.6,-3.3,5.9,4.468,3.19,1.814,8.8,12.3,9,26.66666667,4.222222222,10.22222222,0.419777778,1,3.888888889,0.330111111,1.888888889,2.777777778,0.395555556,1.555555556,4.111111111,5.666666667,1.777777778,0.666666667,0.888888889,1.222222222,1.888888889,11.33333333,8.388888889,-6.111111111,6.333333333,3.222222222,0.446448613,6.111111111,12.95061728,7.633333333,12.88888889,12.57777778,2.922222222,0.288888889,-0.366666667,0.655555556,0.496444444,0.354444444,0.201555556,0.977777778,1.366666667,L (-11),@,NOP,MEM
2022/11/18,240,39,93,4.869,14,39,2.115,29,40,4.794,17,40,57,26,4,7,11,13,121,101.9,55,54,25,6.708080808,71,1353,135.3,90.3,1354.5,135.45,113.2,26.3,2.6,-3.3,5.9,4.468,3.19,1.814,8.8,12.3,10,24,3.9,9.3,0.4869,1.4,3.9,0.2115,2.9,4,0.4794,1.7,4,5.7,2.6,0.4,0.7,1.1,1.3,12.1,10.19,5.5,5.4,2.5,0.670808081,7.1,13.53,9.03,13.545,11.32,2.63,0.26,-0.33,0.59,0.4468,0.319,0.1814,0.88,1.23,W (+11),,OKC,MEM
2022/11/20,240,43,99,5.641,12,37,2.475,17,31,4.375,13,31,44,28,13,0,10,12,115,93.5,-60,62,31,5.917982456,60,964,87.63636364,86.7,1300.5,118.2272727,113.2,26.3,2.6,-3.3,5.9,4.468,3.19,1.814,8.8,12.3,11,21.81818182,3.909090909,9,0.512818182,1.090909091,3.363636364,0.225,1.545454545,2.818181818,0.397727273,1.181818182,2.818181818,4,2.545454545,1.181818182,0,0.909090909,1.090909091,10.45454545,8.5,-5.454545455,5.636363636,2.818181818,0.537998405,5.454545455,7.966942149,7.881818182,10.74793388,10.29090909,2.390909091,0.236363636,-0.3,0.536363636,0.406181818,0.29,0.164909091,0.8,1.118181818,L (-12),@,BRK,MEM
