Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,TS%,3PAr,FTr,VORP,OWS,Player_Played,avg_MP,avg_FG,avg_FGA,avg_FG%,avg_3P,avg_3PA,avg_3P%,avg_FT,avg_FTA,avg_FT%,avg_ORB,avg_DRB,avg_TRB,avg_AST,avg_STL,avg_BLK,avg_TOV,avg_PF,avg_PTS,avg_GmSc,avg_+/-,avg_2PA,avg_2P,avg_2P%,avg_CO_EFF,avg_avg_EFF,avg_CO_HGS,avg_avg_HGS,avg_PER,avg_WS,avg_BPM,avg_OBPM,avg_DBPM,avg_TS%,avg_3PAr,avg_FTr,avg_VORP,avg_OWS,WIN,home,team_opp,Team
2022/10/19,240,50,102,4.655,12,26,3.333,18,25,4.884,21,40,61,31,9,4,12,21,130,115.6,110,76,38,5.02014652,97,1403,127.5454545,109.1,1482.6,134.7818182,134.2,25.2,-5,-3.3,-1.6,5.034,2.792,2.444,8.2,11.9,11,21.81818182,4.545454545,9.272727273,0.423181818,1.090909091,2.363636364,0.303,1.636363636,2.272727273,0.444,1.909090909,3.636363636,5.545454545,2.818181818,0.818181818,0.363636364,1.090909091,1.909090909,11.81818182,10.50909091,10,6.909090909,3.454545455,0.456376956,8.818181818,11.59504132,9.918181818,12.25289256,12.2,2.290909091,-0.454545455,-0.3,-0.145454545,0.457636364,0.253818182,0.222181818,0.745454545,1.081818182,W (+22),@,BRK,NOP
2022/10/21,240,42,89,4.707,8,22,2.649,32,37,5.429,15,38,53,23,9,7,15,14,124,107.8,60,67,34,5.096451356,75,1305,118.6363636,93.2,1545.6,140.5090909,134.2,25.2,-5,-3.3,-1.6,5.034,2.792,2.444,8.2,11.9,11,21.81818182,3.818181818,8.090909091,0.427909091,0.727272727,2,0.240818182,2.909090909,3.363636364,0.493545455,1.363636364,3.454545455,4.818181818,2.090909091,0.818181818,0.636363636,1.363636364,1.272727273,11.27272727,9.8,5.454545455,6.090909091,3.090909091,0.46331376,6.818181818,10.78512397,8.472727273,12.77355372,12.2,2.290909091,-0.454545455,-0.3,-0.145454545,0.457636364,0.253818182,0.222181818,0.745454545,1.081818182,W (+12),@,CHO,NOP
2022/10/23,265,48,102,4.798,8,27,2.833,17,22,5.683,14,31,45,30,8,6,17,22,121,93.3,-5,75,40,5.133473389,64,971,88.27272727,82.5,1260,114.5454545,134.2,25.2,-5,-3.3,-1.6,5.034,2.792,2.444,8.2,11.9,11,24.09090909,4.363636364,9.272727273,0.436181818,0.727272727,2.454545455,0.257545455,1.545454545,2,0.516636364,1.272727273,2.818181818,4.090909091,2.727272727,0.727272727,0.545454545,1.545454545,2,11,8.481818182,-0.454545455,6.818181818,3.636363636,0.466679399,5.818181818,8.024793388,7.5,10.41322314,12.2,2.290909091,-0.454545455,-0.3,-0.145454545,0.457636364,0.253818182,0.222181818,0.745454545,1.081818182,L (-1),,UTA,NOP
2022/10/25,240,44,76,5.306,12,27,4.033,13,18,5.25,4,22,26,25,7,3,14,21,113,89,10,49,32,5.454761905,62,1108,123.1111111,75.2,1163.4,129.2666667,134.2,25.2,-5,-3.3,-1.6,5.034,2.792,2.444,8.2,11.9,9,26.66666667,4.888888889,8.444444444,0.589555556,1.333333333,3,0.448111111,1.444444444,2,0.583333333,0.444444444,2.444444444,2.888888889,2.777777778,0.777777778,0.333333333,1.555555556,2.333333333,12.55555556,9.888888889,1.111111111,5.444444444,3.555555556,0.606084656,6.888888889,13.67901235,8.355555556,14.36296296,14.91111111,2.8,-0.555555556,-0.366666667,-0.177777778,0.559333333,0.310222222,0.271555556,0.911111111,1.322222222,W (+2),,DAL,NOP
2022/10/28,240,38,86,3.615,15,37,2.596,20,22,6.633,9,24,33,25,10,1,13,21,111,85.5,-65,49,23,2.532738095,51,1164,105.8181818,68.5,1194.2,108.5636364,134.2,25.2,-5,-3.3,-1.6,5.034,2.792,2.444,8.2,11.9,11,21.81818182,3.454545455,7.818181818,0.328636364,1.363636364,3.363636364,0.236,1.818181818,2,0.603,0.818181818,2.181818182,3,2.272727273,0.909090909,0.090909091,1.181818182,1.909090909,10.09090909,7.772727273,-5.909090909,4.454545455,2.090909091,0.230248918,4.636363636,9.619834711,6.227272727,9.869421488,12.2,2.290909091,-0.454545455,-0.3,-0.145454545,0.457636364,0.253818182,0.222181818,0.745454545,1.081818182,L (-13),@,PHO,NOP
2022/10/30,240,46,93,4.861,15,36,3.433,5,8,1.25,12,38,50,32,9,1,10,15,112,100,105,57,31,4.412528648,79,1361,123.7272727,85.6,1339.8,121.8,134.2,25.2,-5,-3.3,-1.6,5.034,2.792,2.444,8.2,11.9,11,21.81818182,4.181818182,8.454545455,0.441909091,1.363636364,3.272727273,0.312090909,0.454545455,0.727272727,0.113636364,1.090909091,3.454545455,4.545454545,2.909090909,0.818181818,0.090909091,0.909090909,1.363636364,10.18181818,9.090909091,9.545454545,5.181818182,2.818181818,0.401138968,7.181818182,11.24793388,7.781818182,11.07272727,12.2,2.290909091,-0.454545455,-0.3,-0.145454545,0.457636364,0.253818182,0.222181818,0.745454545,1.081818182,W (+21),@,LAC,NOP
2022/11/2,265,47,102,4.628,8,25,2.417,15,21,5.125,11,40,51,35,10,5,13,20,117,98.7,-15,77,39,5.475793651,81,1344,134.4,91.7,1283.8,128.38,134.2,25.2,-5,-3.3,-1.6,5.034,2.792,2.444,8.2,11.9,10,26.5,4.7,10.2,0.4628,0.8,2.5,0.2417,1.5,2.1,0.5125,1.1,4,5.1,3.5,1,0.5,1.3,2,11.7,9.87,-1.5,7.7,3.9,0.547579365,8.1,13.44,9.17,12.838,13.42,2.52,-0.5,-0.33,-0.16,0.5034,0.2792,0.2444,0.82,1.19,L (-3),@,LAL,NOP
2022/11/4,240,41,81,4.148,12,29,2.179,20,29,5.117,9,28,37,24,10,2,15,21,114,89.6,45,52,29,3.666666667,58,977,97.7,79.6,1166.2,116.62,134.2,25.2,-5,-3.3,-1.6,5.034,2.792,2.444,8.2,11.9,10,24,4.1,8.1,0.4148,1.2,2.9,0.2179,2,2.9,0.5117,0.9,2.8,3.7,2.4,1,0.2,1.5,2.1,11.4,8.96,4.5,5.2,2.9,0.366666667,5.8,9.77,7.96,11.662,13.42,2.52,-0.5,-0.33,-0.16,0.5034,0.2792,0.2444,0.82,1.19,W (+9),,GSW,NOP
2022/11/5,264.9666667,47,108,3.481,7,23,1.444,20,28,5.006,19,40,59,23,8,6,16,24,121,89,-15,85,40,3.549897471,66,834,75.81818182,82.8,1120,101.8181818,134.2,25.2,-5,-3.3,-1.6,5.034,2.792,2.444,8.2,11.9,11,24.08787879,4.272727273,9.818181818,0.316454545,0.636363636,2.090909091,0.131272727,1.818181818,2.545454545,0.455090909,1.727272727,3.636363636,5.363636364,2.090909091,0.727272727,0.545454545,1.454545455,2.181818182,11,8.090909091,-1.363636364,7.727272727,3.636363636,0.322717952,6,6.892561983,7.527272727,9.256198347,12.2,2.290909091,-0.454545455,-0.3,-0.145454545,0.457636364,0.253818182,0.222181818,0.745454545,1.081818182,L (-3),@,ATL,NOP
2022/11/7,240,48,97,4.955,14,34,3.025,12,17,5.167,13,30,43,32,7,4,10,20,122,103.6,-35,63,34,5.227777778,78,1422,142.2,90.3,1307.6,130.76,134.2,25.2,-5,-3.3,-1.6,5.034,2.792,2.444,8.2,11.9,10,24,4.8,9.7,0.4955,1.4,3.4,0.3025,1.2,1.7,0.5167,1.3,3,4.3,3.2,0.7,0.4,1,2,12.2,10.36,-3.5,6.3,3.4,0.522777778,7.8,14.22,9.03,13.076,13.42,2.52,-0.5,-0.33,-0.16,0.5034,0.2792,0.2444,0.82,1.19,L (-7),@,IND,NOP
