Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,TS%,3PAr,FTr,VORP,OWS,Player_Played,avg_MP,avg_FG,avg_FGA,avg_FG%,avg_3P,avg_3PA,avg_3P%,avg_FT,avg_FTA,avg_FT%,avg_ORB,avg_DRB,avg_TRB,avg_AST,avg_STL,avg_BLK,avg_TOV,avg_PF,avg_PTS,avg_GmSc,avg_+/-,avg_2PA,avg_2P,avg_2P%,avg_CO_EFF,avg_avg_EFF,avg_CO_HGS,avg_avg_HGS,avg_PER,avg_WS,avg_BPM,avg_OBPM,avg_DBPM,avg_TS%,avg_3PAr,avg_FTr,avg_VORP,avg_OWS,WIN,home,team_opp,Team
2022/10/19,479.9333333,84,184,9.962,22,62,7.572,38,48,11.534,28,78,106,42,10,20,32,38,228,178,70,122,62,10.53809524,142,3595,179.75,162.8,3663,183.15,353.7,53.4,-33.2,-39.2,6.1,15.331,10.166,6.534,9.8,26,20,23.99666667,4.2,9.2,0.4981,1.1,3.1,0.3786,1.9,2.4,0.5767,1.4,3.9,5.3,2.1,0.5,1,1.6,1.9,11.4,8.9,3.5,6.1,3.1,0.526904762,7.1,8.9875,8.14,9.1575,17.685,2.67,-1.66,-1.96,0.305,0.76655,0.5083,0.3267,0.49,1.3,W (+7),@,IND,WAS
2022/10/21,480,82,160,11.848,20,52,5.466,20,22,3.714,10,68,78,52,16,16,32,44,204,165.4,20,108,62,12.07619048,152,3733,186.65,157.4,3592.2,179.61,353.7,53.4,-33.2,-39.2,6.1,15.331,10.166,6.534,9.8,26,20,24,4.1,8,0.5924,1,2.6,0.2733,1,1.1,0.1857,0.5,3.4,3.9,2.6,0.8,0.8,1.6,2.2,10.2,8.27,1,5.4,3.1,0.603809524,7.6,9.3325,7.87,8.9805,17.685,2.67,-1.66,-1.96,0.305,0.76655,0.5083,0.3267,0.49,1.3,W (+2),,CHI,WAS
2022/10/23,530,86,174,9.196,24,56,6.666,18,30,3.762,8,62,70,50,18,8,36,48,214,149.4,-100,118,62,10.54444444,120,3135,156.75,142.2,3332.1,166.605,353.7,53.4,-33.2,-39.2,6.1,15.331,10.166,6.534,9.8,26,20,26.5,4.3,8.7,0.4598,1.2,2.8,0.3333,0.9,1.5,0.1881,0.4,3.1,3.5,2.5,0.9,0.4,1.8,2.4,10.7,7.47,-5,5.9,3.1,0.527222222,6,7.8375,7.11,8.33025,17.685,2.67,-1.66,-1.96,0.305,0.76655,0.5083,0.3267,0.49,1.3,L (-10),@,CLE,WAS
2022/10/25,480,88,170,11.594,20,66,4.666,44,52,13.75,18,76,94,52,14,14,22,42,240,209.8,210,104,68,14.17619048,170,4590,163.9285714,192.2,4430.1,158.2178571,353.7,53.4,-33.2,-39.2,6.1,15.331,10.166,6.534,9.8,26,28,17.14285714,3.142857143,6.071428571,0.414071429,0.714285714,2.357142857,0.166642857,1.571428571,1.857142857,0.491071429,0.642857143,2.714285714,3.357142857,1.857142857,0.5,0.5,0.785714286,1.5,8.571428571,7.492857143,7.5,3.714285714,2.428571429,0.506292517,6.071428571,5.854591837,6.864285714,5.650637755,12.63214286,1.907142857,-1.185714286,-1.4,0.217857143,0.547535714,0.363071429,0.233357143,0.35,0.928571429,W (+21),,DET,WAS
2022/10/28,480,82,172,10.75,24,60,6.524,46,56,9.648,18,58,76,50,10,6,26,46,234,177.2,-100,112,58,8.462393162,122,3047,117.1923077,158.8,3539.4,136.1307692,353.7,53.4,-33.2,-39.2,6.1,15.331,10.166,6.534,9.8,26,26,18.46153846,3.153846154,6.615384615,0.413461538,0.923076923,2.307692308,0.250923077,1.769230769,2.153846154,0.371076923,0.692307692,2.230769231,2.923076923,1.923076923,0.384615385,0.230769231,1,1.769230769,9,6.815384615,-3.846153846,4.307692308,2.230769231,0.32547666,4.692307692,4.50739645,6.107692308,5.235798817,13.60384615,2.053846154,-1.276923077,-1.507692308,0.234615385,0.589653846,0.391,0.251307692,0.376923077,1,L (-10),,IND,WAS
2022/10/30,480,76,196,11.582,14,64,6.472,22,32,11,30,72,102,44,10,12,16,40,188,137,-180,132,62,13.41111111,112,2858,102.0714286,128.2,2736,97.71428571,353.7,53.4,-33.2,-39.2,6.1,15.331,10.166,6.534,9.8,26,28,17.14285714,2.714285714,7,0.413642857,0.5,2.285714286,0.231142857,0.785714286,1.142857143,0.392857143,1.071428571,2.571428571,3.642857143,1.571428571,0.357142857,0.428571429,0.571428571,1.428571429,6.714285714,4.892857143,-6.428571429,4.714285714,2.214285714,0.478968254,4,3.645408163,4.578571429,3.489795918,12.63214286,1.907142857,-1.185714286,-1.4,0.217857143,0.547535714,0.363071429,0.233357143,0.35,0.928571429,L (-18),@,BOS,WAS
2022/10/31,480,76,162,6.784,20,50,6.19,50,52,15,18,64,82,44,16,8,30,36,222,178,-70,112,56,7.185714286,128,3327,151.2272727,158,3555,161.5909091,353.7,53.4,-33.2,-39.2,6.1,15.331,10.166,6.534,9.8,26,22,21.81818182,3.454545455,7.363636364,0.308363636,0.909090909,2.272727273,0.281363636,2.272727273,2.363636364,0.681818182,0.818181818,2.909090909,3.727272727,2,0.727272727,0.363636364,1.363636364,1.636363636,10.09090909,8.090909091,-3.181818182,5.090909091,2.545454545,0.326623377,5.818181818,6.873966942,7.181818182,7.345041322,16.07727273,2.427272727,-1.509090909,-1.781818182,0.277272727,0.696863636,0.462090909,0.297,0.445454545,1.181818182,L (-7),,PHI,WAS
2022/11/2,480,90,156,10.736,10,42,2.8,52,64,9.348,14,72,86,54,8,18,14,36,242,225.4,100,114,80,13.53448773,174,4278,237.6666667,204.6,4509.9,250.55,353.7,53.4,-33.2,-39.2,6.1,15.331,10.166,6.534,9.8,26,18,26.66666667,5,8.666666667,0.596444444,0.555555556,2.333333333,0.155555556,2.888888889,3.555555556,0.519333333,0.777777778,4,4.777777778,3,0.444444444,1,0.777777778,2,13.44444444,12.52222222,5.555555556,6.333333333,4.444444444,0.751915985,9.666666667,13.2037037,11.36666667,13.91944444,19.65,2.966666667,-1.844444444,-2.177777778,0.338888889,0.851722222,0.564777778,0.363,0.544444444,1.444444444,W (+10),@,PHI,WAS
2022/11/4,480,60,166,8.602,16,68,2.916,36,44,10.834,14,64,78,36,8,6,26,30,172,105,-420,98,44,9.738095238,64,2012,77.38461538,90.6,2038.5,78.40384615,353.7,53.4,-33.2,-39.2,6.1,15.331,10.166,6.534,9.8,26,26,18.46153846,2.307692308,6.384615385,0.330846154,0.615384615,2.615384615,0.112153846,1.384615385,1.692307692,0.416692308,0.538461538,2.461538462,3,1.384615385,0.307692308,0.230769231,1,1.153846154,6.615384615,4.038461538,-16.15384615,3.769230769,1.692307692,0.374542125,2.461538462,2.976331361,3.484615385,3.015532544,13.60384615,2.053846154,-1.276923077,-1.507692308,0.234615385,0.589653846,0.391,0.251307692,0.376923077,1,L (-42),,BRK,WAS
2022/11/6,480,82,192,9.152,16,82,3.144,14,20,7.5,30,68,98,50,10,10,20,42,194,146.6,-60,110,66,13.58095238,130,4089,185.8636364,141,3344.1,152.0045455,353.7,53.4,-33.2,-39.2,6.1,15.331,10.166,6.534,9.8,26,22,21.81818182,3.727272727,8.727272727,0.416,0.727272727,3.727272727,0.142909091,0.636363636,0.909090909,0.340909091,1.363636364,3.090909091,4.454545455,2.272727273,0.454545455,0.454545455,0.909090909,1.909090909,8.818181818,6.663636364,-2.727272727,5,3,0.617316017,5.909090909,8.448347107,6.409090909,6.909297521,16.07727273,2.427272727,-1.509090909,-1.781818182,0.277272727,0.696863636,0.462090909,0.297,0.445454545,1.181818182,L (-6),@,MEM,WAS
