Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,TS%,3PAr,FTr,VORP,OWS,Player_Played,avg_MP,avg_FG,avg_FGA,avg_FG%,avg_3P,avg_3PA,avg_3P%,avg_FT,avg_FTA,avg_FT%,avg_ORB,avg_DRB,avg_TRB,avg_AST,avg_STL,avg_BLK,avg_TOV,avg_PF,avg_PTS,avg_GmSc,avg_+/-,avg_2PA,avg_2P,avg_2P%,avg_CO_EFF,avg_avg_EFF,avg_CO_HGS,avg_avg_HGS,avg_PER,avg_WS,avg_BPM,avg_OBPM,avg_DBPM,avg_TS%,avg_3PAr,avg_FTr,avg_VORP,avg_OWS,WIN,home,team_opp,Team
2022/10/19,239.9833333,35,75,3.546,14,35,2.671,21,34,4.05,5,35,40,17,6,4,12,22,105,75.2,-10,40,21,3.473717949,37,638,70.88888889,52.2,930.3,103.3666667,205.2,29.1,-6.66E-16,-0.4,0.2,7.775,5.966,3.331,6.9,17.7,9,26.66481481,3.888888889,8.333333333,0.394,1.555555556,3.888888889,0.296777778,2.333333333,3.777777778,0.45,0.555555556,3.888888889,4.444444444,1.888888889,0.666666667,0.444444444,1.333333333,2.444444444,11.66666667,8.355555556,-1.111111111,4.444444444,2.333333333,0.385968661,4.111111111,7.87654321,5.8,11.48518519,22.8,3.233333333,-7.40E-17,-0.044444444,0.022222222,0.863888889,0.662888889,0.370111111,0.766666667,1.966666667,L (-2),@,PHO,DAL
2022/10/22,240,45,90,6.484,17,39,5.127,30,36,5.657,15,37,52,23,7,7,15,24,137,114.6,205,51,28,6.33531746,75,1320,94.28571429,89.2,1643.3,117.3785714,205.2,29.1,0,-0.4,0.2,7.775,5.966,3.331,6.9,17.7,14,17.14285714,3.214285714,6.428571429,0.463142857,1.214285714,2.785714286,0.366214286,2.142857143,2.571428571,0.404071429,1.071428571,2.642857143,3.714285714,1.642857143,0.5,0.5,1.071428571,1.714285714,9.785714286,8.185714286,14.64285714,3.642857143,2,0.452522676,5.357142857,6.734693878,6.371428571,8.384183673,14.65714286,2.078571429,0,-0.028571429,0.014285714,0.555357143,0.426142857,0.237928571,0.492857143,1.264285714,W (+41),,MEM,DAL
2022/10/25,240,41,82,4.074,12,39,2.487,17,24,3.567,11,26,37,18,8,5,11,16,111,89.4,-10,43,29,4.375910364,48,912,101.3333333,63,1290,143.3333333,205.2,29.1,1.33E-15,-0.4,0.2,7.775,5.966,3.331,6.9,17.7,9,26.66666667,4.555555556,9.111111111,0.452666667,1.333333333,4.333333333,0.276333333,1.888888889,2.666666667,0.396333333,1.222222222,2.888888889,4.111111111,2,0.888888889,0.555555556,1.222222222,1.777777778,12.33333333,9.933333333,-1.111111111,4.777777778,3.222222222,0.486212263,5.333333333,11.25925926,7,15.92592593,22.8,3.233333333,1.48E-16,-0.044444444,0.022222222,0.863888889,0.662888889,0.370111111,0.766666667,1.966666667,L (-2),@,NOP,DAL
2022/10/27,265,41,81,4.977,20,40,4.683,27,35,5.763,7,30,37,25,8,4,17,23,129,101.5,20,41,21,5.012121212,60,990,99,81,1368,136.8,205.2,29.1,1.78E-15,-0.4,0.2,7.775,5.966,3.331,6.9,17.7,10,26.5,4.1,8.1,0.4977,2,4,0.4683,2.7,3.5,0.5763,0.7,3,3.7,2.5,0.8,0.4,1.7,2.3,12.9,10.15,2,4.1,2.1,0.501212121,6,9.9,8.1,13.68,20.52,2.91,1.78E-16,-0.04,0.02,0.7775,0.5966,0.3331,0.69,1.77,W (+4),@,BRK,DAL
2022/10/29,265,38,95,3.721,8,40,1.399,27,34,5.706,12,37,49,17,8,5,16,30,111,71.8,-30,55,30,4.536064426,33,702,70.2,41.2,983.3,98.33,205.2,29.1,8.88E-16,-0.4,0.2,7.775,5.966,3.331,6.9,17.7,10,26.5,3.8,9.5,0.3721,0.8,4,0.1399,2.7,3.4,0.5706,1.2,3.7,4.9,1.7,0.8,0.5,1.6,3,11.1,7.18,-3,5.5,3,0.453606443,3.3,7.02,4.12,9.833,20.52,2.91,8.88E-17,-0.04,0.02,0.7775,0.5966,0.3331,0.69,1.77,L (-6),,OKC,DAL
2022/10/30,240,41,83,4.486,11,35,2.322,21,28,5.071,5,32,37,15,10,1,4,22,114,91,45,48,30,5.837908497,38,862,86.2,59.3,1338.7,133.87,205.2,29.1,0,-0.4,0.2,7.775,5.966,3.331,6.9,17.7,10,24,4.1,8.3,0.4486,1.1,3.5,0.2322,2.1,2.8,0.5071,0.5,3.2,3.7,1.5,1,0.1,0.4,2.2,11.4,9.1,4.5,4.8,3,0.58379085,3.8,8.62,5.93,13.387,20.52,2.91,0,-0.04,0.02,0.7775,0.5966,0.3331,0.69,1.77,W (+9),,ORL,DAL
2022/11/2,239.9833333,42,84,4.828,11,38,1.981,8,15,1.2,7,30,37,20,9,4,11,14,103,81.3,15,46,31,4.525396825,49,1136,113.6,58.3,1407.2,140.72,205.2,29.1,6.66E-16,-0.4,0.2,7.775,5.966,3.331,6.9,17.7,10,23.99833333,4.2,8.4,0.4828,1.1,3.8,0.1981,0.8,1.5,0.12,0.7,3,3.7,2,0.9,0.4,1.1,1.4,10.3,8.13,1.5,4.6,3.1,0.452539683,4.9,11.36,5.83,14.072,20.52,2.91,6.66E-17,-0.04,0.02,0.7775,0.5966,0.3331,0.69,1.77,W (+3),,UTA,DAL
2022/11/4,240,39,77,5.477,12,34,3.108,21,25,5.107,6,25,31,23,12,3,18,21,111,86.6,5,43,27,6.333333333,46,719,71.9,56.6,808.9,80.89,205.2,29.1,0,-0.4,0.2,7.775,5.966,3.331,6.9,17.7,10,24,3.9,7.7,0.5477,1.2,3.4,0.3108,2.1,2.5,0.5107,0.6,2.5,3.1,2.3,1.2,0.3,1.8,2.1,11.1,8.66,0.5,4.3,2.7,0.633333333,4.6,7.19,5.66,8.089,20.52,2.91,0,-0.04,0.02,0.7775,0.5966,0.3331,0.69,1.77,W (+1),,TOR,DAL
2022/11/7,239.95,32,72,4.181,12,28,3.456,20,24,3.25,12,29,41,18,7,3,22,20,96,65.6,10,44,20,4.286538462,42,648,64.8,50,775,77.5,205.2,29.1,-4.44E-16,-0.4,0.2,7.775,5.966,3.331,6.9,17.7,10,23.995,3.2,7.2,0.4181,1.2,2.8,0.3456,2,2.4,0.325,1.2,2.9,4.1,1.8,0.7,0.3,2.2,2,9.6,6.56,1,4.4,2,0.428653846,4.2,6.48,5,7.75,20.52,2.91,-4.44E-17,-0.04,0.02,0.7775,0.5966,0.3331,0.69,1.77,W (+2),,BRK,DAL
2022/11/9,240,32,85,3.484,11,42,1.525,12,19,1.946,4,25,29,17,14,4,4,19,87,64.9,-35,43,21,5.027777778,25,470,52.22222222,31.7,611.8,67.97777778,205.2,29.1,-4.44E-16,-0.4,0.2,7.775,5.966,3.331,6.9,17.7,9,26.66666667,3.555555556,9.444444444,0.387111111,1.222222222,4.666666667,0.169444444,1.333333333,2.111111111,0.216222222,0.444444444,2.777777778,3.222222222,1.888888889,1.555555556,0.444444444,0.444444444,2.111111111,9.666666667,7.211111111,-3.888888889,4.777777778,2.333333333,0.558641975,2.777777778,5.802469136,3.522222222,7.55308642,22.8,3.233333333,-4.93E-17,-0.044444444,0.022222222,0.863888889,0.662888889,0.370111111,0.766666667,1.966666667,L (-7),@,ORL,DAL
