Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,TS%,3PAr,FTr,VORP,OWS,Player_Played,avg_MP,avg_FG,avg_FGA,avg_FG%,avg_3P,avg_3PA,avg_3P%,avg_FT,avg_FTA,avg_FT%,avg_ORB,avg_DRB,avg_TRB,avg_AST,avg_STL,avg_BLK,avg_TOV,avg_PF,avg_PTS,avg_GmSc,avg_+/-,avg_2PA,avg_2P,avg_2P%,avg_CO_EFF,avg_avg_EFF,avg_CO_HGS,avg_avg_HGS,avg_PER,avg_WS,avg_BPM,avg_OBPM,avg_DBPM,avg_TS%,avg_3PAr,avg_FTr,avg_VORP,avg_OWS,WIN,home,team_opp,Team
2022/10/18,240,40,80,3.826,13,34,2.456,24,28,3.778,4,27,31,16,8,3,14,25,117,83.6,-45,46,27,4.345454545,53,1039,103.9,74,1066.1,106.61,175.3,43.6,4.2,0.1,4.3,6.532,3.966,3.08,13.4,25,10,24,4,8,0.3826,1.3,3.4,0.2456,2.4,2.8,0.3778,0.4,2.7,3.1,1.6,0.8,0.3,1.4,2.5,11.7,8.36,-4.5,4.6,2.7,0.434545455,5.3,10.39,7.4,10.661,17.53,4.36,0.42,0.01,0.43,0.6532,0.3966,0.308,1.34,2.5,L (-9),@,BOS,PHI
2022/10/20,240,36,83,3.094,5,24,1.726,11,13,3.417,6,38,44,17,6,5,10,14,88,64.9,-10,59,31,3.683660131,54,1080,98.18181818,60.5,876.8,79.70909091,175.3,43.6,4.2,0.1,4.3,6.532,3.966,3.08,13.4,25,11,21.81818182,3.272727273,7.545454545,0.281272727,0.454545455,2.181818182,0.156909091,1,1.181818182,0.310636364,0.545454545,3.454545455,4,1.545454545,0.545454545,0.454545455,0.909090909,1.272727273,8,5.9,-0.909090909,5.363636364,2.818181818,0.334878194,4.909090909,8.925619835,5.5,7.246280992,15.93636364,3.963636364,0.381818182,0.009090909,0.390909091,0.593818182,0.360545455,0.28,1.218181818,2.272727273,L (-2),,MIL,PHI
2022/10/22,239.95,37,84,3.521,10,31,2.209,21,28,2.217,12,28,40,26,6,5,12,15,105,84.7,-45,53,27,3.958695652,59,1173,117.3,77,1048.8,104.88,175.3,43.6,4.2,0.1,4.3,6.532,3.966,3.08,13.4,25,10,23.995,3.7,8.4,0.3521,1,3.1,0.2209,2.1,2.8,0.2217,1.2,2.8,4,2.6,0.6,0.5,1.2,1.5,10.5,8.47,-4.5,5.3,2.7,0.395869565,5.9,11.73,7.7,10.488,17.53,4.36,0.42,0.01,0.43,0.6532,0.3966,0.308,1.34,2.5,L (-9),,SAS,PHI
2022/10/24,240,38,80,4.515,19,43,3.966,25,28,5.833,7,32,39,25,8,7,7,20,120,107.9,70,37,19,4.741666667,84,1302,93,97.9,1350.3,96.45,175.3,43.6,4.2,0.1,4.3,6.532,3.966,3.08,13.4,25,14,17.14285714,2.714285714,5.714285714,0.3225,1.357142857,3.071428571,0.283285714,1.785714286,2,0.416642857,0.5,2.285714286,2.785714286,1.785714286,0.571428571,0.5,0.5,1.428571429,8.571428571,7.707142857,5,2.642857143,1.357142857,0.338690476,6,6.642857143,6.992857143,6.889285714,12.52142857,3.114285714,0.3,0.007142857,0.307142857,0.466571429,0.283285714,0.22,0.957142857,1.785714286,W (+14),,IND,PHI
2022/10/26,240,40,79,3.491,16,36,3.483,13,19,2.297,4,30,34,29,6,2,12,12,109,90,-50,43,24,2.917948718,70,994,99.4,84.8,1067,106.7,175.3,43.6,4.2,0.1,4.3,6.532,3.966,3.08,13.4,25,10,24,4,7.9,0.3491,1.6,3.6,0.3483,1.3,1.9,0.2297,0.4,3,3.4,2.9,0.6,0.2,1.2,1.2,10.9,9,-5,4.3,2.4,0.291794872,7,9.94,8.48,10.67,17.53,4.36,0.42,0.01,0.43,0.6532,0.3966,0.308,1.34,2.5,L (-10),@,TOR,PHI
2022/10/28,240,43,82,5.701,16,38,2.933,10,11,3.833,7,34,41,25,11,6,14,20,112,97.2,110,44,27,6.166666667,79,1335,102.6923077,84.8,1133.3,87.17692308,175.3,43.6,4.2,0.1,4.3,6.532,3.966,3.08,13.4,25,13,18.46153846,3.307692308,6.307692308,0.438538462,1.230769231,2.923076923,0.225615385,0.769230769,0.846153846,0.294846154,0.538461538,2.615384615,3.153846154,1.923076923,0.846153846,0.461538462,1.076923077,1.538461538,8.615384615,7.476923077,8.461538462,3.384615385,2.076923077,0.474358974,6.076923077,7.899408284,6.523076923,6.70591716,13.48461538,3.353846154,0.323076923,0.007692308,0.330769231,0.502461538,0.305076923,0.236923077,1.030769231,1.923076923,W (+22),@,TOR,PHI
2022/10/29,240,39,79,6.378,14,29,4.833,22,27,3.834,8,33,41,28,8,6,17,22,114,93.8,25,50,25,5.490384615,73,1187,107.9090909,84.2,1124.8,102.2545455,175.3,43.6,4.2,0.1,4.3,6.532,3.966,3.08,13.4,25,11,21.81818182,3.545454545,7.181818182,0.579818182,1.272727273,2.636363636,0.439363636,2,2.454545455,0.348545455,0.727272727,3,3.727272727,2.545454545,0.727272727,0.545454545,1.545454545,2,10.36363636,8.527272727,2.272727273,4.545454545,2.272727273,0.499125874,6.636363636,9.809917355,7.654545455,9.295867769,15.93636364,3.963636364,0.381818182,0.009090909,0.390909091,0.593818182,0.360545455,0.28,1.218181818,2.272727273,W (+5),@,CHI,PHI
2022/10/31,240,46,83,4.066,12,30,2.403,14,20,4.762,4,33,37,26,14,3,13,20,118,101.9,35,53,34,4.218073593,78,1224,111.2727273,95.1,1316.7,119.7,175.3,43.6,4.2,0.1,4.3,6.532,3.966,3.08,13.4,25,11,21.81818182,4.181818182,7.545454545,0.369636364,1.090909091,2.727272727,0.218454545,1.272727273,1.818181818,0.432909091,0.363636364,3,3.363636364,2.363636364,1.272727273,0.272727273,1.181818182,1.818181818,10.72727273,9.263636364,3.181818182,4.818181818,3.090909091,0.383461236,7.090909091,10.11570248,8.645454545,10.88181818,15.93636364,3.963636364,0.381818182,0.009090909,0.390909091,0.593818182,0.360545455,0.28,1.218181818,2.272727273,W (+7),@,WAS,PHI
2022/11/2,240,39,84,4.482,19,36,4.131,14,20,2.258,6,26,32,25,3,1,8,25,111,80.6,-50,48,20,4.097835498,58,1062,106.2,72.8,1019.2,101.92,175.3,43.6,4.2,0.1,4.3,6.532,3.966,3.08,13.4,25,10,24,3.9,8.4,0.4482,1.9,3.6,0.4131,1.4,2,0.2258,0.6,2.6,3.2,2.5,0.3,0.1,0.8,2.5,11.1,8.06,-5,4.8,2,0.40978355,5.8,10.62,7.28,10.192,17.53,4.36,0.42,0.01,0.43,0.6532,0.3966,0.308,1.34,2.5,L (-10),,WAS,PHI
2022/11/4,240,37,98,3.946,13,47,1.796,17,21,3.75,13,31,44,27,12,8,15,25,104,78.5,-10,51,24,4.201190476,57,937,93.7,69,906,90.6,175.3,43.6,4.2,0.1,4.3,6.532,3.966,3.08,13.4,25,10,24,3.7,9.8,0.3946,1.3,4.7,0.1796,1.7,2.1,0.375,1.3,3.1,4.4,2.7,1.2,0.8,1.5,2.5,10.4,7.85,-1,5.1,2.4,0.420119048,5.7,9.37,6.9,9.06,17.53,4.36,0.42,0.01,0.43,0.6532,0.3966,0.308,1.34,2.5,L (-2),,NYK,PHI
