Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,TS%,3PAr,FTr,VORP,OWS,Player_Played,avg_MP,avg_FG,avg_FGA,avg_FG%,avg_3P,avg_3PA,avg_3P%,avg_FT,avg_FTA,avg_FT%,avg_ORB,avg_DRB,avg_TRB,avg_AST,avg_STL,avg_BLK,avg_TOV,avg_PF,avg_PTS,avg_GmSc,avg_+/-,avg_2PA,avg_2P,avg_2P%,avg_CO_EFF,avg_avg_EFF,avg_CO_HGS,avg_avg_HGS,avg_PER,avg_WS,avg_BPM,avg_OBPM,avg_DBPM,avg_TS%,avg_3PAr,avg_FTr,avg_VORP,avg_OWS,WIN,home,team_opp,Team
2022/10/19,239.95,38,77,4.038,10,28,2.833,19,23,5.833,6,32,38,25,5,5,17,21,105,79.1,-15,49,28,4.846611722,52,1028,102.8,65.2,1281.8,128.18,199.8,51.4,6.8,-9.6,16.3,8.41,5.438,3.017,15,25,10,23.995,3.8,7.7,0.4038,1,2.8,0.2833,1.9,2.3,0.5833,0.6,3.2,3.8,2.5,0.5,0.5,1.7,2.1,10.5,7.91,-1.5,4.9,2.8,0.484661172,5.2,10.28,6.52,12.818,19.98,5.14,0.68,-0.96,1.63,0.841,0.5438,0.3017,1.5,2.5,L (-3),@,TOR,CLE
2022/10/22,240,48,85,6.809,16,27,4.167,16,18,3.639,8,40,48,32,4,5,17,17,128,110.6,160,58,32,5.613125763,74,1291,107.5833333,86.8,1467.2,122.2666667,199.8,51.4,6.8,-9.6,16.3,8.41,5.438,3.017,15,25,12,20,4,7.083333333,0.567416667,1.333333333,2.25,0.34725,1.333333333,1.5,0.30325,0.666666667,3.333333333,4,2.666666667,0.333333333,0.416666667,1.416666667,1.416666667,10.66666667,9.216666667,13.33333333,4.833333333,2.666666667,0.46776048,6.166666667,8.965277778,7.233333333,10.18888889,16.65,4.283333333,0.566666667,-0.8,1.358333333,0.700833333,0.453166667,0.251416667,1.25,2.083333333,W (+32),@,CHI,CLE
2022/10/23,265,41,96,4.531,13,33,2.267,22,25,4.439,16,32,48,19,10,5,13,20,117,91.6,50,63,28,5.259017453,60,1020,102,80.5,1326.5,132.65,199.8,51.4,6.8,-9.6,16.3,8.41,5.438,3.017,15,25,10,26.5,4.1,9.6,0.4531,1.3,3.3,0.2267,2.2,2.5,0.4439,1.6,3.2,4.8,1.9,1,0.5,1.3,2,11.7,9.16,5,6.3,2.8,0.525901745,6,10.2,8.05,13.265,19.98,5.14,0.68,-0.96,1.63,0.841,0.5438,0.3017,1.5,2.5,W (+10),,WAS,CLE
2022/10/26,240,36,87,3.88,10,33,2.343,21,30,5.15,12,31,43,25,6,3,12,22,103,75.4,55,54,26,3.641125541,46,794,88.22222222,64.8,1075.2,119.4666667,199.8,51.4,6.8,-9.6,16.3,8.41,5.438,3.017,15,25,9,26.66666667,4,9.666666667,0.431111111,1.111111111,3.666666667,0.260333333,2.333333333,3.333333333,0.572222222,1.333333333,3.444444444,4.777777778,2.777777778,0.666666667,0.333333333,1.333333333,2.444444444,11.44444444,8.377777778,6.111111111,6,2.888888889,0.404569505,5.111111111,9.802469136,7.2,13.27407407,22.2,5.711111111,0.755555556,-1.066666667,1.811111111,0.934444444,0.604222222,0.335222222,1.666666667,2.777777778,W (+11),,ORL,CLE
2022/10/28,265,45,87,3.572,16,35,2.839,26,34,4.584,9,33,42,18,5,2,15,28,132,94.9,45,52,29,3.711538462,59,1036,115.1111111,80.3,1436.2,159.5777778,199.8,51.4,6.8,-9.6,16.3,8.41,5.438,3.017,15,25,9,29.44444444,5,9.666666667,0.396888889,1.777777778,3.888888889,0.315444444,2.888888889,3.777777778,0.509333333,1,3.666666667,4.666666667,2,0.555555556,0.222222222,1.666666667,3.111111111,14.66666667,10.54444444,5,5.777777778,3.222222222,0.412393162,6.555555556,12.79012346,8.922222222,17.7308642,22.2,5.711111111,0.755555556,-1.066666667,1.811111111,0.934444444,0.604222222,0.335222222,1.666666667,2.777777778,W (+9),@,BOS,CLE
2022/10/30,240,41,89,4.283,23,50,2.147,16,19,4.75,10,33,43,33,3,5,14,22,121,97.6,65,39,18,4.712121212,63,1077,89.75,67.1,1174.9,97.90833333,199.8,51.4,6.8,-9.6,16.3,8.41,5.438,3.017,15,25,12,20,3.416666667,7.416666667,0.356916667,1.916666667,4.166666667,0.178916667,1.333333333,1.583333333,0.395833333,0.833333333,2.75,3.583333333,2.75,0.25,0.416666667,1.166666667,1.833333333,10.08333333,8.133333333,5.416666667,3.25,1.5,0.392676768,5.25,7.479166667,5.591666667,8.159027778,16.65,4.283333333,0.566666667,-0.8,1.358333333,0.700833333,0.453166667,0.251416667,1.25,2.083333333,W (+13),,NYK,CLE
2022/11/2,264.9333333,42,100,3.596,11,39,1.217,19,24,4.824,9,42,51,24,6,4,11,23,114,83.1,5,61,31,4.034343434,67,1088,108.8,75.2,1247.8,124.78,199.8,51.4,6.8,-9.6,16.3,8.41,5.438,3.017,15,25,10,26.49333333,4.2,10,0.3596,1.1,3.9,0.1217,1.9,2.4,0.4824,0.9,4.2,5.1,2.4,0.6,0.4,1.1,2.3,11.4,8.31,0.5,6.1,3.1,0.403434343,6.7,10.88,7.52,12.478,19.98,5.14,0.68,-0.96,1.63,0.841,0.5438,0.3017,1.5,2.5,W (+1),,BOS,CLE
2022/11/4,240,44,81,5.497,11,26,2.155,13,16,6.75,10,37,47,30,5,13,18,15,112,100.9,120,55,33,5.955448718,67,1268,115.2727273,69.8,1446.7,131.5181818,199.8,51.4,6.8,-9.6,16.3,8.41,5.438,3.017,15,25,11,21.81818182,4,7.363636364,0.499727273,1,2.363636364,0.195909091,1.181818182,1.454545455,0.613636364,0.909090909,3.363636364,4.272727273,2.727272727,0.454545455,1.181818182,1.636363636,1.363636364,10.18181818,9.172727273,10.90909091,5,3,0.541404429,6.090909091,10.47933884,6.345454545,11.95619835,18.16363636,4.672727273,0.618181818,-0.872727273,1.481818182,0.764545455,0.494363636,0.274272727,1.363636364,2.272727273,W (+24),@,DET,CLE
2022/11/6,240,37,84,3.481,8,32,1.559,32,36,5.673,9,39,48,19,7,6,12,20,114,90.9,70,52,29,5.562393162,51,969,96.9,70.5,1275,127.5,199.8,51.4,6.8,-9.6,16.3,8.41,5.438,3.017,15,25,10,24,3.7,8.4,0.3481,0.8,3.2,0.1559,3.2,3.6,0.5673,0.9,3.9,4.8,1.9,0.7,0.6,1.2,2,11.4,9.09,7,5.2,2.9,0.556239316,5.1,9.69,7.05,12.75,19.98,5.14,0.68,-0.96,1.63,0.841,0.5438,0.3017,1.5,2.5,W (+14),@,LAL,CLE
2022/11/7,239.9333333,43,83,4.455,16,33,2.116,15,21,4.25,10,38,48,29,6,2,17,21,117,94.4,-10,50,27,3.65,68,1252,139.1111111,74.6,1390.9,154.5444444,199.8,51.4,6.8,-9.6,16.3,8.41,5.438,3.017,15,25,9,26.65925926,4.777777778,9.222222222,0.495,1.777777778,3.666666667,0.235111111,1.666666667,2.333333333,0.472222222,1.111111111,4.222222222,5.333333333,3.222222222,0.666666667,0.222222222,1.888888889,2.333333333,13,10.48888889,-1.111111111,5.555555556,3,0.405555556,7.555555556,15.45679012,8.288888889,17.17160494,22.2,5.711111111,0.755555556,-1.066666667,1.811111111,0.934444444,0.604222222,0.335222222,1.666666667,2.777777778,L (-2),@,LAC,CLE
