Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,TS%,3PAr,FTr,VORP,OWS,Player_Played,avg_MP,avg_FG,avg_FGA,avg_FG%,avg_3P,avg_3PA,avg_3P%,avg_FT,avg_FTA,avg_FT%,avg_ORB,avg_DRB,avg_TRB,avg_AST,avg_STL,avg_BLK,avg_TOV,avg_PF,avg_PTS,avg_GmSc,avg_+/-,avg_2PA,avg_2P,avg_2P%,avg_CO_EFF,avg_avg_EFF,avg_CO_HGS,avg_avg_HGS,avg_PER,avg_WS,avg_BPM,avg_OBPM,avg_DBPM,avg_TS%,avg_3PAr,avg_FTr,avg_VORP,avg_OWS,WIN,home,team_opp,Team
2022/10/19,239.9833333,40,85,4.685,8,22,2.6,19,22,4.167,8,32,40,25,4,5,12,29,107,78.9,10,63,32,4.904528367,46,834,69.5,53.5,920,76.66666667,159.3,36.4,4.44E-16,-4.4,4.3,6.198,4.324,2.685,9.2,17.6,12,19.99861111,3.333333333,7.083333333,0.390416667,0.666666667,1.833333333,0.216666667,1.583333333,1.833333333,0.34725,0.666666667,2.666666667,3.333333333,2.083333333,0.333333333,0.416666667,1,2.416666667,8.916666667,6.575,0.833333333,5.25,2.666666667,0.408710697,3.833333333,5.791666667,4.458333333,6.388888889,13.275,3.033333333,3.70E-17,-0.366666667,0.358333333,0.5165,0.360333333,0.22375,0.766666667,1.466666667,W (+2),,DAL,PHO
2022/10/21,265,43,94,4.199,10,27,3.262,15,21,3.889,9,32,41,31,14,1,16,29,111,84.7,-10,67,33,3.29047619,54,991,90.09090909,65.8,1005.6,91.41818182,159.3,36.4,6.66E-16,-4.4,4.3,6.198,4.324,2.685,9.2,17.6,11,24.09090909,3.909090909,8.545454545,0.381727273,0.909090909,2.454545455,0.296545455,1.363636364,1.909090909,0.353545455,0.818181818,2.909090909,3.727272727,2.818181818,1.272727273,0.090909091,1.454545455,2.636363636,10.09090909,7.7,-0.909090909,6.090909091,3,0.299134199,4.909090909,8.190082645,5.981818182,8.310743802,14.48181818,3.309090909,6.06E-17,-0.4,0.390909091,0.563454545,0.393090909,0.244090909,0.836363636,1.6,L (-2),@,POR,PHO
2022/10/23,240,43,93,4.463,15,42,2.897,11,12,5.5,13,36,49,29,5,3,12,18,112,91.8,85,51,28,5.308333334,63,1070,89.16666667,72.2,1300.6,108.3833333,159.3,36.4,5.00E-16,-4.4,4.3,6.198,4.324,2.685,9.2,17.6,12,20,3.583333333,7.75,0.371916667,1.25,3.5,0.241416667,0.916666667,1,0.458333333,1.083333333,3,4.083333333,2.416666667,0.416666667,0.25,1,1.5,9.333333333,7.65,7.083333333,4.25,2.333333333,0.442361111,5.25,7.430555556,6.016666667,9.031944444,13.275,3.033333333,4.16E-17,-0.366666667,0.358333333,0.5165,0.360333333,0.22375,0.766666667,1.466666667,W (+17),@,LAC,PHO
2022/10/25,240,47,92,6.253,12,29,2.759,28,34,6.086,14,34,48,31,8,4,13,19,134,117.9,145,63,35,6.531235431,69,855,77.72727273,84.1,1103.9,100.3545455,159.3,36.4,6.66E-16,-4.4,4.3,6.198,4.324,2.685,9.2,17.6,11,21.81818182,4.272727273,8.363636364,0.568454545,1.090909091,2.636363636,0.250818182,2.545454545,3.090909091,0.553272727,1.272727273,3.090909091,4.363636364,2.818181818,0.727272727,0.363636364,1.181818182,1.727272727,12.18181818,10.71818182,13.18181818,5.727272727,3.181818182,0.593748676,6.272727273,7.066115702,7.645454545,9.123140496,14.48181818,3.309090909,6.06E-17,-0.4,0.390909091,0.563454545,0.393090909,0.244090909,0.836363636,1.6,W (+29),,GSW,PHO
2022/10/28,240,48,92,6.032,10,33,3.183,18,20,4.333,14,33,47,33,7,7,12,18,124,113.5,65,59,38,7.83452381,67,1033,79.46153846,67.3,1129.5,86.88461538,159.3,36.4,8.88E-16,-4.4,4.3,6.198,4.324,2.685,9.2,17.6,13,18.46153846,3.692307692,7.076923077,0.464,0.769230769,2.538461538,0.244846154,1.384615385,1.538461538,0.333307692,1.076923077,2.538461538,3.615384615,2.538461538,0.538461538,0.538461538,0.923076923,1.384615385,9.538461538,8.730769231,5,4.538461538,2.923076923,0.602655678,5.153846154,6.112426036,5.176923077,6.683431953,12.25384615,2.8,6.83E-17,-0.338461538,0.330769231,0.476769231,0.332615385,0.206538462,0.707692308,1.353846154,W (+13),,NOP,PHO
2022/10/30,239.9666667,45,84,5.777,12,40,1.951,22,30,4.983,10,26,36,29,9,8,11,22,124,109.9,75,44,33,7.364705882,58,910,75.83333333,75.6,1092.6,91.05,159.3,36.4,8.88E-16,-4.4,4.3,6.198,4.324,2.685,9.2,17.6,12,19.99722222,3.75,7,0.481416667,1,3.333333333,0.162583333,1.833333333,2.5,0.41525,0.833333333,2.166666667,3,2.416666667,0.75,0.666666667,0.916666667,1.833333333,10.33333333,9.158333333,6.25,3.666666667,2.75,0.61372549,4.833333333,6.319444444,6.3,7.5875,13.275,3.033333333,7.40E-17,-0.366666667,0.358333333,0.5165,0.360333333,0.22375,0.766666667,1.466666667,W (+15),,HOU,PHO
2022/11/1,239.9666667,41,89,5.296,17,43,3.922,17,22,4.634,7,27,34,31,9,8,9,20,116,100.4,45,46,24,4.318398268,40,818,74.36363636,44.4,860.9,78.26363636,159.3,36.4,8.88E-16,-4.4,4.3,6.198,4.324,2.685,9.2,17.6,11,21.81515151,3.727272727,8.090909091,0.481454545,1.545454545,3.909090909,0.356545455,1.545454545,2,0.421272727,0.636363636,2.454545455,3.090909091,2.818181818,0.818181818,0.727272727,0.818181818,1.818181818,10.54545455,9.127272727,4.090909091,4.181818182,2.181818182,0.392581661,3.636363636,6.760330579,4.036363636,7.114876033,14.48181818,3.309090909,8.07E-17,-0.4,0.390909091,0.563454545,0.393090909,0.244090909,0.836363636,1.6,W (+9),,MIN,PHO
2022/11/4,240,36,83,4.301,14,34,4.479,20,21,7.5,13,26,39,26,8,4,17,22,106,82,-10,49,22,4.023809523,55,792,66,67,937.3,78.10833333,159.3,36.4,0,-4.4,4.3,6.198,4.324,2.685,9.2,17.6,12,20,3,6.916666667,0.358416667,1.166666667,2.833333333,0.37325,1.666666667,1.75,0.625,1.083333333,2.166666667,3.25,2.166666667,0.666666667,0.333333333,1.416666667,1.833333333,8.833333333,6.833333333,-0.833333333,4.083333333,1.833333333,0.33531746,4.583333333,5.5,5.583333333,6.509027778,13.275,3.033333333,0,-0.366666667,0.358333333,0.5165,0.360333333,0.22375,0.766666667,1.466666667,L (-2),,POR,PHO
2022/11/5,240,35,82,4.952,11,30,3.619,21,28,5.8,11,33,44,22,7,14,14,22,102,82.8,100,52,24,5.383699633,56,1055,87.91666667,60.1,978.3,81.525,159.3,36.4,5.55E-16,-4.4,4.3,6.198,4.324,2.685,9.2,17.6,12,20,2.916666667,6.833333333,0.412666667,0.916666667,2.5,0.301583333,1.75,2.333333333,0.483333333,0.916666667,2.75,3.666666667,1.833333333,0.583333333,1.166666667,1.166666667,1.833333333,8.5,6.9,8.333333333,4.333333333,2,0.448641636,4.666666667,7.326388889,5.008333333,6.79375,13.275,3.033333333,4.63E-17,-0.366666667,0.358333333,0.5165,0.360333333,0.22375,0.766666667,1.466666667,W (+20),,POR,PHO
2022/11/7,239.9833333,32,73,4.141,6,19,2.5,18,22,4.286,6,31,37,19,8,5,13,24,88,63.8,-60,54,26,4.012121212,40,620,51.66666667,45.6,710.1,59.175,159.3,36.4,1.67E-16,-4.4,4.3,6.198,4.324,2.685,9.2,17.6,12,19.99861111,2.666666667,6.083333333,0.345083333,0.5,1.583333333,0.208333333,1.5,1.833333333,0.357166667,0.5,2.583333333,3.083333333,1.583333333,0.666666667,0.416666667,1.083333333,2,7.333333333,5.316666667,-5,4.5,2.166666667,0.334343434,3.333333333,4.305555556,3.8,4.93125,13.275,3.033333333,1.39E-17,-0.366666667,0.358333333,0.5165,0.360333333,0.22375,0.766666667,1.466666667,L (-12),@,PHI,PHO
