Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Holiday,Shared Games with AJ Griffin,Shared Games with Bogdan Bogdanović,Shared Games with Clint Capela,Shared Games with De'Andre Hunter,Shared Games with Dejounte Murray,Shared Games with Donovan Williams,Shared Games with Frank Kaminsky,Shared Games with Jalen Johnson,Shared Games with Jarrett Culver,Shared Games with John Collins,Shared Games with Onyeka Okongwu,Shared Games with Trae Young,Shared Games with Trent Forrest,Shared Games with Tyrese Martin,Shared Games with Vit Krejci,Aaron Holiday,AJ Griffin,Bogdan Bogdanović,Clint Capela,De'Andre Hunter,Dejounte Murray,Derrick Favors,Donovan Williams,Frank Kaminsky,Jalen Johnson,Jarrett Culver,John Collins,Onyeka Okongwu,Trae Young,Trent Forrest,Tyrese Martin,Vit Krejci,co_inf with Aaron Holiday,co_inf with AJ Griffin,co_inf with Bogdan Bogdanović,co_inf with Clint Capela,co_inf with De'Andre Hunter,co_inf with Dejounte Murray,co_inf with Derrick Favors,co_inf with Donovan Williams,co_inf with Frank Kaminsky,co_inf with Jalen Johnson,co_inf with Jarrett Culver,co_inf with John Collins,co_inf with Onyeka Okongwu,co_inf with Trae Young,co_inf with Trent Forrest,co_inf with Tyrese Martin,co_inf with Vit Krejci,Shared Games with Alperen Şengün,Shared Games with Boban Marjanović,Shared Games with Bruno Fernando,Shared Games with Daishen Nix,Shared Games with Eric Gordon,Shared Games with Garrison Mathews,Shared Games with Jabari Smith Jr.,Shared Games with Jae'Sean Tate,Shared Games with Jalen Green,Shared Games with Josh Christopher,Shared Games with Kenyon Martin Jr.,Shared Games with Kevin Porter Jr.,Shared Games with Tari Eason,Shared Games with TyTy Washington Jr.,Shared Games with Usman Garuba,Shared Games with Christian Wood,Shared Games with Dorian Finney-Smith,Shared Games with Dwight Powell,Shared Games with Dāvis Bertāns,Shared Games with Frank Ntilikina,Shared Games with Jaden Hardy,Shared Games with JaVale McGee,Shared Games with Josh Green,Shared Games with Luka Dončić,Shared Games with Maxi Kleber,Shared Games with McKinley Wright IV,Shared Games with Reggie Bullock,Shared Games with Spencer Dinwiddie,Shared Games with Theo Pinson,Shared Games with Tim Hardaway Jr.,Shared Games with Saddiq Bey,Shared Games with Justin Holiday,Shared Games with Kyrie Irving,Shared Games with Markieff Morris,A.J. Lawson,Chris Silva,Christian Wood,Dwight Powell,Dāvis Bertāns,Facundo Campazzo,Frank Ntilikina,Jaden Hardy,JaVale McGee,Josh Green,Kemba Walker,Kyrie Irving,Luka Dončić,Markieff Morris,Maxi Kleber,McKinley Wright IV,Reggie Bullock,Theo Pinson,Tim Hardaway Jr.,Tyler Dorsey,co_inf with Christian Wood,co_inf with Dwight Powell,co_inf with Dāvis Bertāns,co_inf with Frank Ntilikina,co_inf with Jaden Hardy,co_inf with JaVale McGee,co_inf with Josh Green,co_inf with Luka Dončić,co_inf with Maxi Kleber,co_inf with McKinley Wright IV,co_inf with Reggie Bullock,co_inf with Theo Pinson,co_inf with Tim Hardaway Jr.,co_inf with Tyler Dorsey,co_inf with A.J. Lawson,co_inf with Chris Silva,co_inf with Facundo Campazzo,co_inf with Kemba Walker,co_inf with Kyrie Irving,co_inf with Markieff Morris,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
10,11,11,2022-11-09,33-218,ATL,,UTA,L (-6),0,19:06,4.0,9.0,.444,2.0,6.0,.333,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,10.0,3.1,-14,3.0,2.0,0.6666666666666666,26,32,17,33,32,33,1,17,33,5,33,27,25,13,9,12,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.4126984126984127,0.4444444444444444,0.3148148148148148,0.5076923076923077,0.4776119402985074,0.4459459459459459,,0.5,0.4722222222222222,0.4714285714285714,0.5,0.4647887323943662,0.3375,0.3424657534246575,0.5652173913043478,0.5625,0.4137931034482758,28,10,9,20,25,17,31,10,31,26,32,30,32,9,29,16,18,18,7,10,13,5,17,14,12,5,17,21,6,13,26,46,13,7,15.0,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2388059701492537,0.2368421052631578,0.1555555555555555,0.2127659574468085,0.2708333333333333,0.119047619047619,0.2833333333333333,0.2121212121212121,0.3243243243243243,0.1851851851851851,0.2179487179487179,0.15,0.1830985915492957,0.0,0.0,0.0,0.0,0.0,0.2166666666666666,0.2,50,1.0,43.0,0.86,3.1,66.29999999999998,1.3259999999999996
11,12,12,2022-11-10,33-219,ATL,,PHI,W (+9),0,22:39,2.0,4.0,.500,2.0,4.0,.500,0,0.0,,1.0,3.0,4.0,0.0,0.0,0.0,3.0,1.0,6.0,2.2,+11,0.0,0.0,,26,32,17,33,32,33,1,17,33,5,33,27,25,13,9,12,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.4126984126984127,0.4444444444444444,0.3148148148148148,0.5076923076923077,0.4776119402985074,0.4459459459459459,,0.5,0.4722222222222222,0.4714285714285714,0.5,0.4647887323943662,0.3375,0.3424657534246575,0.5652173913043478,0.5625,0.4137931034482758,28,10,9,20,25,17,31,10,31,26,32,30,32,9,29,16,18,18,7,10,13,5,17,14,12,5,17,21,6,13,26,46,13,7,15.0,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2388059701492537,0.2368421052631578,0.1555555555555555,0.2127659574468085,0.2708333333333333,0.119047619047619,0.2833333333333333,0.2121212121212121,0.3243243243243243,0.1851851851851851,0.2179487179487179,0.15,0.1830985915492957,0.0,0.0,0.0,0.0,0.0,0.2166666666666666,0.2,50,3.0,53.0,1.06,2.2,71.60000000000001,1.4320000000000002
12,13,13,2022-11-12,33-221,ATL,@,PHI,L (-12),0,15:28,0.0,2.0,.000,0.0,1.0,.000,0,0.0,,0.0,3.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,-0.9,+3,1.0,0.0,0.0,26,32,17,33,32,33,1,17,33,5,33,27,25,13,9,12,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.4126984126984127,0.4444444444444444,0.3148148148148148,0.5076923076923077,0.4776119402985074,0.4459459459459459,,0.5,0.4722222222222222,0.4714285714285714,0.5,0.4647887323943662,0.3375,0.3424657534246575,0.5652173913043478,0.5625,0.4137931034482758,28,10,9,20,25,17,31,10,31,26,32,30,32,9,29,16,18,18,7,10,13,5,17,14,12,5,17,21,6,13,26,46,13,7,15.0,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2388059701492537,0.2368421052631578,0.1555555555555555,0.2127659574468085,0.2708333333333333,0.119047619047619,0.2833333333333333,0.2121212121212121,0.3243243243243243,0.1851851851851851,0.2179487179487179,0.15,0.1830985915492957,0.0,0.0,0.0,0.0,0.0,0.2166666666666666,0.2,50,2.0,38.0,0.76,-0.9000000000000001,43.600000000000016,0.8720000000000003
13,14,,2022-11-14,33-223,ATL,@,MIL,W (+15),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,32,17,33,32,33,1,17,33,5,33,27,25,13,9,12,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.4126984126984127,0.4444444444444444,0.3148148148148148,0.5076923076923077,0.4776119402985074,0.4459459459459459,,0.5,0.4722222222222222,0.4714285714285714,0.5,0.4647887323943662,0.3375,0.3424657534246575,0.5652173913043478,0.5625,0.4137931034482758,28,10,9,20,25,17,31,10,31,26,32,30,32,9,29,16,18,18,7,10,13,5,17,14,12,5,17,21,6,13,26,46,13,7,15.0,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2388059701492537,0.2368421052631578,0.1555555555555555,0.2127659574468085,0.2708333333333333,0.119047619047619,0.2833333333333333,0.2121212121212121,0.3243243243243243,0.1851851851851851,0.2179487179487179,0.15,0.1830985915492957,0.0,0.0,0.0,0.0,0.0,0.2166666666666666,0.2,50,,35.0,0.7,0.0,48.70000000000002,0.9740000000000003
14,15,14,2022-11-16,33-225,ATL,,BOS,L (-25),0,6:42,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.4,-2,0.0,0.0,,26,32,17,33,32,33,1,17,33,5,33,27,25,13,9,12,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.4126984126984127,0.4444444444444444,0.3148148148148148,0.5076923076923077,0.4776119402985074,0.4459459459459459,,0.5,0.4722222222222222,0.4714285714285714,0.5,0.4647887323943662,0.3375,0.3424657534246575,0.5652173913043478,0.5625,0.4137931034482758,28,10,9,20,25,17,31,10,31,26,32,30,32,9,29,16,18,18,7,10,13,5,17,14,12,5,17,21,6,13,26,46,13,7,15.0,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2388059701492537,0.2368421052631578,0.1555555555555555,0.2127659574468085,0.2708333333333333,0.119047619047619,0.2833333333333333,0.2121212121212121,0.3243243243243243,0.1851851851851851,0.2179487179487179,0.15,0.1830985915492957,0.0,0.0,0.0,0.0,0.0,0.2166666666666666,0.2,50,0.0,76.0,1.52,-0.4,84.49999999999999,1.6899999999999997
15,16,15,2022-11-19,33-228,ATL,,TOR,W (+2),0,7:16,2.0,5.0,.400,1.0,3.0,.333,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.3,-6,2.0,1.0,0.5,26,32,17,33,32,33,1,17,33,5,33,27,25,13,9,12,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.4126984126984127,0.4444444444444444,0.3148148148148148,0.5076923076923077,0.4776119402985074,0.4459459459459459,,0.5,0.4722222222222222,0.4714285714285714,0.5,0.4647887323943662,0.3375,0.3424657534246575,0.5652173913043478,0.5625,0.4137931034482758,28,10,9,20,25,17,31,10,31,26,32,30,32,9,29,16,18,18,7,10,13,5,17,14,12,5,17,21,6,13,26,46,13,7,15.0,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2388059701492537,0.2368421052631578,0.1555555555555555,0.2127659574468085,0.2708333333333333,0.119047619047619,0.2833333333333333,0.2121212121212121,0.3243243243243243,0.1851851851851851,0.2179487179487179,0.15,0.1830985915492957,0.0,0.0,0.0,0.0,0.0,0.2166666666666666,0.2,50,-1.0,45.0,0.9,1.2999999999999998,59.60000000000001,1.1920000000000002
16,17,16,2022-11-21,33-230,ATL,@,CLE,L (-12),0,15:31,0.0,3.0,.000,0.0,3.0,.000,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,-2.2,-2,0.0,0.0,,26,32,17,33,32,33,1,17,33,5,33,27,25,13,9,12,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.4126984126984127,0.4444444444444444,0.3148148148148148,0.5076923076923077,0.4776119402985074,0.4459459459459459,,0.5,0.4722222222222222,0.4714285714285714,0.5,0.4647887323943662,0.3375,0.3424657534246575,0.5652173913043478,0.5625,0.4137931034482758,28,10,9,20,25,17,31,10,31,26,32,30,32,9,29,16,18,18,7,10,13,5,17,14,12,5,17,21,6,13,26,46,13,7,15.0,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2388059701492537,0.2368421052631578,0.1555555555555555,0.2127659574468085,0.2708333333333333,0.119047619047619,0.2833333333333333,0.2121212121212121,0.3243243243243243,0.1851851851851851,0.2179487179487179,0.15,0.1830985915492957,0.0,0.0,0.0,0.0,0.0,0.2166666666666666,0.2,50,-2.0,51.0,1.02,-2.2,66.0,1.32
17,18,,2022-11-23,33-232,ATL,,SAC,W (+9),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,32,17,33,32,33,1,17,33,5,33,27,25,13,9,12,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.4126984126984127,0.4444444444444444,0.3148148148148148,0.5076923076923077,0.4776119402985074,0.4459459459459459,,0.5,0.4722222222222222,0.4714285714285714,0.5,0.4647887323943662,0.3375,0.3424657534246575,0.5652173913043478,0.5625,0.4137931034482758,28,10,9,20,25,17,31,10,31,26,32,30,32,9,29,16,18,18,7,10,13,5,17,14,12,5,17,21,6,13,26,46,13,7,15.0,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2388059701492537,0.2368421052631578,0.1555555555555555,0.2127659574468085,0.2708333333333333,0.119047619047619,0.2833333333333333,0.2121212121212121,0.3243243243243243,0.1851851851851851,0.2179487179487179,0.15,0.1830985915492957,0.0,0.0,0.0,0.0,0.0,0.2166666666666666,0.2,50,,54.0,1.08,0.0,63.49999999999999,1.2699999999999998
18,19,17,2022-11-25,33-234,ATL,@,HOU,L (-6),0,1:25,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,,26,32,17,33,32,33,1,17,33,5,33,27,25,13,9,12,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.4126984126984127,0.4444444444444444,0.3148148148148148,0.5076923076923077,0.4776119402985074,0.4459459459459459,,0.5,0.4722222222222222,0.4714285714285714,0.5,0.4647887323943662,0.3375,0.3424657534246575,0.5652173913043478,0.5625,0.4137931034482758,28,10,9,20,25,17,31,10,31,26,32,30,32,9,29,16,18,18,7,10,13,5,17,14,12,5,17,21,6,13,26,46,13,7,15.0,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2388059701492537,0.2368421052631578,0.1555555555555555,0.2127659574468085,0.2708333333333333,0.119047619047619,0.2833333333333333,0.2121212121212121,0.3243243243243243,0.1851851851851851,0.2179487179487179,0.15,0.1830985915492957,0.0,0.0,0.0,0.0,0.0,0.2166666666666666,0.2,50,0.0,62.0,1.24,0.0,84.30000000000001,1.6860000000000002
19,20,,2022-11-27,33-236,ATL,,MIA,L (-8),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,32,17,33,32,33,1,17,33,5,33,27,25,13,9,12,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.4126984126984127,0.4444444444444444,0.3148148148148148,0.5076923076923077,0.4776119402985074,0.4459459459459459,,0.5,0.4722222222222222,0.4714285714285714,0.5,0.4647887323943662,0.3375,0.3424657534246575,0.5652173913043478,0.5625,0.4137931034482758,28,10,9,20,25,17,31,10,31,26,32,30,32,9,29,16,18,18,7,10,13,5,17,14,12,5,17,21,6,13,26,46,13,7,15.0,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2388059701492537,0.2368421052631578,0.1555555555555555,0.2127659574468085,0.2708333333333333,0.119047619047619,0.2833333333333333,0.2121212121212121,0.3243243243243243,0.1851851851851851,0.2179487179487179,0.15,0.1830985915492957,0.0,0.0,0.0,0.0,0.0,0.2166666666666666,0.2,50,,60.0,1.2,0.0,79.89999999999996,1.5979999999999992
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,26,32,17,33,32,33,1,17,33,5,33,27,25,13,9,12,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.4126984126984127,0.4444444444444444,0.3148148148148148,0.5076923076923077,0.4776119402985074,0.4459459459459459,,0.5,0.4722222222222222,0.4714285714285714,0.5,0.4647887323943662,0.3375,0.3424657534246575,0.5652173913043478,0.5625,0.4137931034482758,28,10,9,20,25,17,31,10,31,26,32,30,32,9,29,16,18,18,7,10,13,5,17,14,12,5,17,21,6,13,26,46,13,7,15.0,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2388059701492537,0.2368421052631578,0.1555555555555555,0.2127659574468085,0.2708333333333333,0.119047619047619,0.2833333333333333,0.2121212121212121,0.3243243243243243,0.1851851851851851,0.2179487179487179,0.15,0.1830985915492957,0.0,0.0,0.0,0.0,0.0,0.2166666666666666,0.2,50,,0.0,0.0,0.0,0.0,0.0
21,21,18,2022-11-28,33-237,ATL,@,PHI,L (-3),0,20:31,6.0,8.0,.750,4.0,5.0,.800,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,16.0,12.0,-13,3.0,2.0,0.6666666666666666,26,32,17,33,32,33,1,17,33,5,33,27,25,13,9,12,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.4126984126984127,0.4444444444444444,0.3148148148148148,0.5076923076923077,0.4776119402985074,0.4459459459459459,,0.5,0.4722222222222222,0.4714285714285714,0.5,0.4647887323943662,0.3375,0.3424657534246575,0.5652173913043478,0.5625,0.4137931034482758,28,10,9,20,25,17,31,10,31,26,32,30,32,9,29,16,18,18,7,10,13,5,17,14,12,5,17,21,6,13,26,46,13,7,15.0,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2388059701492537,0.2368421052631578,0.1555555555555555,0.2127659574468085,0.2708333333333333,0.119047619047619,0.2833333333333333,0.2121212121212121,0.3243243243243243,0.1851851851851851,0.2179487179487179,0.15,0.1830985915492957,0.0,0.0,0.0,0.0,0.0,0.2166666666666666,0.2,50,9.0,86.0,1.72,11.999999999999998,116.5,2.33
22,22,,2022-11-30,33-239,ATL,@,ORL,W (+17),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,26,32,17,33,32,33,1,17,33,5,33,27,25,13,9,12,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.4126984126984127,0.4444444444444444,0.3148148148148148,0.5076923076923077,0.4776119402985074,0.4459459459459459,,0.5,0.4722222222222222,0.4714285714285714,0.5,0.4647887323943662,0.3375,0.3424657534246575,0.5652173913043478,0.5625,0.4137931034482758,28,10,9,20,25,17,31,10,31,26,32,30,32,9,29,16,18,18,7,10,13,5,17,14,12,5,17,21,6,13,26,46,13,7,15.0,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2388059701492537,0.2368421052631578,0.1555555555555555,0.2127659574468085,0.2708333333333333,0.119047619047619,0.2833333333333333,0.2121212121212121,0.3243243243243243,0.1851851851851851,0.2179487179487179,0.15,0.1830985915492957,0.0,0.0,0.0,0.0,0.0,0.2166666666666666,0.2,50,,73.0,1.46,0.0,87.00000000000001,1.7400000000000002
23,23,,2022-12-02,33-241,ATL,,DEN,W (+8),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,26,32,17,33,32,33,1,17,33,5,33,27,25,13,9,12,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.4126984126984127,0.4444444444444444,0.3148148148148148,0.5076923076923077,0.4776119402985074,0.4459459459459459,,0.5,0.4722222222222222,0.4714285714285714,0.5,0.4647887323943662,0.3375,0.3424657534246575,0.5652173913043478,0.5625,0.4137931034482758,28,10,9,20,25,17,31,10,31,26,32,30,32,9,29,16,18,18,7,10,13,5,17,14,12,5,17,21,6,13,26,46,13,7,15.0,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2388059701492537,0.2368421052631578,0.1555555555555555,0.2127659574468085,0.2708333333333333,0.119047619047619,0.2833333333333333,0.2121212121212121,0.3243243243243243,0.1851851851851851,0.2179487179487179,0.15,0.1830985915492957,0.0,0.0,0.0,0.0,0.0,0.2166666666666666,0.2,50,,82.0,1.64,0.0,106.2,2.124
24,24,,2022-12-05,33-244,ATL,,OKC,L (-7),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,26,32,17,33,32,33,1,17,33,5,33,27,25,13,9,12,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.4126984126984127,0.4444444444444444,0.3148148148148148,0.5076923076923077,0.4776119402985074,0.4459459459459459,,0.5,0.4722222222222222,0.4714285714285714,0.5,0.4647887323943662,0.3375,0.3424657534246575,0.5652173913043478,0.5625,0.4137931034482758,28,10,9,20,25,17,31,10,31,26,32,30,32,9,29,16,18,18,7,10,13,5,17,14,12,5,17,21,6,13,26,46,13,7,15.0,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2388059701492537,0.2368421052631578,0.1555555555555555,0.2127659574468085,0.2708333333333333,0.119047619047619,0.2833333333333333,0.2121212121212121,0.3243243243243243,0.1851851851851851,0.2179487179487179,0.15,0.1830985915492957,0.0,0.0,0.0,0.0,0.0,0.2166666666666666,0.2,50,,67.0,1.34,0.0,79.1,1.5819999999999999
25,25,19,2022-12-07,33-246,ATL,@,NYK,L (-24),0,23:55,2.0,7.0,.286,1.0,3.0,.333,0,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,1.5,-17,4.0,1.0,0.25,26,32,17,33,32,33,1,17,33,5,33,27,25,13,9,12,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.4126984126984127,0.4444444444444444,0.3148148148148148,0.5076923076923077,0.4776119402985074,0.4459459459459459,,0.5,0.4722222222222222,0.4714285714285714,0.5,0.4647887323943662,0.3375,0.3424657534246575,0.5652173913043478,0.5625,0.4137931034482758,28,10,9,20,25,17,31,10,31,26,32,30,32,9,29,16,18,18,7,10,13,5,17,14,12,5,17,21,6,13,26,46,13,7,15.0,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2388059701492537,0.2368421052631578,0.1555555555555555,0.2127659574468085,0.2708333333333333,0.119047619047619,0.2833333333333333,0.2121212121212121,0.3243243243243243,0.1851851851851851,0.2179487179487179,0.15,0.1830985915492957,0.0,0.0,0.0,0.0,0.0,0.2166666666666666,0.2,50,0.0,51.0,1.02,1.5000000000000004,70.10000000000001,1.4020000000000001
26,26,20,2022-12-09,33-248,ATL,@,BRK,L (-4),0,10:39,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.1,+4,0.0,0.0,,26,32,17,33,32,33,1,17,33,5,33,27,25,13,9,12,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.4126984126984127,0.4444444444444444,0.3148148148148148,0.5076923076923077,0.4776119402985074,0.4459459459459459,,0.5,0.4722222222222222,0.4714285714285714,0.5,0.4647887323943662,0.3375,0.3424657534246575,0.5652173913043478,0.5625,0.4137931034482758,28,10,9,20,25,17,31,10,31,26,32,30,32,9,29,16,18,18,7,10,13,5,17,14,12,5,17,21,6,13,26,46,13,7,15.0,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2388059701492537,0.2368421052631578,0.1555555555555555,0.2127659574468085,0.2708333333333333,0.119047619047619,0.2833333333333333,0.2121212121212121,0.3243243243243243,0.1851851851851851,0.2179487179487179,0.15,0.1830985915492957,0.0,0.0,0.0,0.0,0.0,0.2166666666666666,0.2,50,0.0,69.0,1.38,-1.1,87.3,1.746
27,27,21,2022-12-11,33-250,ATL,,CHI,W (+1),0,4:37,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2,0.0,0.0,,26,32,17,33,32,33,1,17,33,5,33,27,25,13,9,12,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,80.0,73.0,23.0,16.0,29.0,0.4126984126984127,0.4444444444444444,0.3148148148148148,0.5076923076923077,0.4776119402985074,0.4459459459459459,,0.5,0.4722222222222222,0.4714285714285714,0.5,0.4647887323943662,0.3375,0.3424657534246575,0.5652173913043478,0.5625,0.4137931034482758,28,10,9,20,25,17,31,10,31,26,32,30,32,9,29,16,18,18,7,10,13,5,17,14,12,5,17,21,6,13,26,46,13,7,15.0,1.0,67.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,60.0,66.0,35.0,37.0,27.0,78.0,40.0,71.0,3.0,0.2388059701492537,0.2368421052631578,0.1555555555555555,0.2127659574468085,0.2708333333333333,0.119047619047619,0.2833333333333333,0.2121212121212121,0.3243243243243243,0.1851851851851851,0.2179487179487179,0.15,0.1830985915492957,0.0,0.0,0.0,0.0,0.0,0.2166666666666666,0.2,50,0.0,60.0,1.2,0.0,78.69999999999999,1.5739999999999998
