Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anthony Davis,Shared Games with Cole Swider,Shared Games with Damian Jones,Shared Games with Dennis Schröder,Shared Games with Juan Toscano-Anderson,Shared Games with Kendrick Nunn,Shared Games with LeBron James,Shared Games with Lonnie Walker IV,Shared Games with Matt Ryan,Shared Games with Max Christie,Shared Games with Patrick Beverley,Shared Games with Russell Westbrook,Shared Games with Scotty Pippen Jr.,Shared Games with Thomas Bryant,Shared Games with Troy Brown Jr.,Shared Games with Wenyen Gabriel,Anthony Davis,Cole Swider,Damian Jones,Dennis Schröder,Juan Toscano-Anderson,Kendrick Nunn,LeBron James,Lonnie Walker IV,Matt Ryan,Max Christie,Patrick Beverley,Russell Westbrook,Scotty Pippen Jr.,Sterling Brown,Thomas Bryant,Tristan Thompson,Troy Brown Jr.,Wenyen Gabriel,co_inf with Anthony Davis,co_inf with Cole Swider,co_inf with Damian Jones,co_inf with Dennis Schröder,co_inf with Juan Toscano-Anderson,co_inf with Kendrick Nunn,co_inf with LeBron James,co_inf with Lonnie Walker IV,co_inf with Matt Ryan,co_inf with Max Christie,co_inf with Patrick Beverley,co_inf with Russell Westbrook,co_inf with Scotty Pippen Jr.,co_inf with Sterling Brown,co_inf with Thomas Bryant,co_inf with Tristan Thompson,co_inf with Troy Brown Jr.,co_inf with Wenyen Gabriel,Shared Games with Davon Reed,Shared Games with D'Angelo Russell,Shared Games with Jarred Vanderbilt,Shared Games with Malik Beasley,Shared Games with Mo Bamba,D'Angelo Russell,Davon Reed,Jarred Vanderbilt,Malik Beasley,Mo Bamba,Onyeka Okongwu,Shaquille Harrison,co_inf with Davon Reed,co_inf with D'Angelo Russell,co_inf with Jarred Vanderbilt,co_inf with Malik Beasley,co_inf with Mo Bamba,co_inf with Onyeka Okongwu,co_inf with Shaquille Harrison,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
11.0,11.0,2022-11-09,24-164,LAL,LAC,1.0,35.266666666666666,3.0,10.0,0.3,1.0,5.0,0.2,1.0,3.0,0.333,4.0,5.0,9.0,1.0,0.0,0.0,1.0,0.0,8.0,5.4,1.0,5.0,2.0,0.4,51,3,16,48,18,28,40,49,12,26,30,36,2,23,61,53,56.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.9107142857142856,0.4285714285714285,0.3902439024390244,0.7272727272727273,0.3461538461538461,0.4,0.7272727272727273,0.875,0.3529411764705882,0.6341463414634146,0.4477611940298507,0.4931506849315068,0.3333333333333333,0.0,0.3898305084745763,,0.8026315789473685,0.7794117647058824,8,14,25,25,8,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1860465116279069,0.1971830985915492,0.3205128205128205,0.3086419753086419,0.1632653061224489,0.0,0.0,21,4.0,77.0,3.6666666666666665,4.999999999999999,79.39999999999998,3.78095238095238,0.0866985845129059,L (-13),L (-13)
12.0,12.0,2022-11-11,24-166,LAL,SAC,0.0,33.06666666666667,7.0,12.0,0.583,0.0,2.0,0.0,5.0,5.0,1.0,2.0,3.0,5.0,1.0,1.0,0.0,3.0,1.0,19.0,14.0,2.0,10.0,7.0,0.7,51,3,16,48,18,28,40,49,12,26,30,36,2,23,61,53,56.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.9107142857142856,0.4285714285714285,0.3902439024390244,0.7272727272727273,0.3461538461538461,0.4,0.7272727272727273,0.875,0.3529411764705882,0.6341463414634146,0.4477611940298507,0.4931506849315068,0.3333333333333333,0.0,0.3898305084745763,,0.8026315789473685,0.7794117647058824,8,14,25,25,8,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1860465116279069,0.1971830985915492,0.3205128205128205,0.3086419753086419,0.1632653061224489,0.0,0.0,21,6.0,78.0,3.7142857142857135,11.999999999999998,81.09999999999998,3.861904761904761,0.0866985845129059,L (-6),L (-6)
13.0,13.0,2022-11-13,24-168,LAL,BRK,1.0,32.6,5.0,8.0,0.625,3.0,4.0,0.75,2.0,3.0,0.667,0.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,15.0,11.6,20.0,4.0,2.0,0.5,51,3,16,48,18,28,40,49,12,26,30,36,2,23,61,53,56.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.9107142857142856,0.4285714285714285,0.3902439024390244,0.7272727272727273,0.3461538461538461,0.4,0.7272727272727273,0.875,0.3529411764705882,0.6341463414634146,0.4477611940298507,0.4931506849315068,0.3333333333333333,0.0,0.3898305084745763,,0.8026315789473685,0.7794117647058824,8,14,25,25,8,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1860465116279069,0.1971830985915492,0.3205128205128205,0.3086419753086419,0.1632653061224489,0.0,0.0,21,7.0,83.0,3.952380952380953,10.799999999999995,94.09999999999998,4.48095238095238,0.0866985845129059,W (+13),W (+13)
14.0,14.0,2022-11-18,24-173,LAL,DET,1.0,36.38333333333333,5.0,8.0,0.625,2.0,4.0,0.5,4.0,4.0,1.0,1.0,3.0,4.0,6.0,0.0,1.0,0.0,2.0,16.0,18.1,14.0,4.0,3.0,0.75,51,3,16,48,18,28,40,49,12,26,30,36,2,23,61,53,56.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.9107142857142856,0.4285714285714285,0.3902439024390244,0.7272727272727273,0.3461538461538461,0.4,0.7272727272727273,0.875,0.3529411764705882,0.6341463414634146,0.4477611940298507,0.4931506849315068,0.3333333333333333,0.0,0.3898305084745763,,0.8026315789473685,0.7794117647058824,8,14,25,25,8,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1860465116279069,0.1971830985915492,0.3205128205128205,0.3086419753086419,0.1632653061224489,0.0,0.0,21,15.0,108.0,5.142857142857143,16.499999999999996,125.1,5.957142857142857,0.0866985845129059,W (+7),W (+7)
15.0,15.0,2022-11-20,24-175,LAL,SAS,1.0,27.28333333333333,7.0,11.0,0.636,3.0,4.0,0.75,4.0,4.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,21.0,17.8,19.0,7.0,4.0,0.5714285714285714,51,3,16,48,18,28,40,49,12,26,30,36,2,23,61,53,56.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.9107142857142856,0.4285714285714285,0.3902439024390244,0.7272727272727273,0.3461538461538461,0.4,0.7272727272727273,0.875,0.3529411764705882,0.6341463414634146,0.4477611940298507,0.4931506849315068,0.3333333333333333,0.0,0.3898305084745763,,0.8026315789473685,0.7794117647058824,8,14,25,25,8,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1860465116279069,0.1971830985915492,0.3205128205128205,0.3086419753086419,0.1632653061224489,0.0,0.0,21,10.0,103.0,4.904761904761905,16.2,93.2,4.438095238095238,0.0866985845129059,W (+31),W (+31)
16.0,16.0,2022-11-22,24-177,LAL,PHO,1.0,35.6,3.0,5.0,0.6,0.0,1.0,0.0,5.0,5.0,1.0,1.0,2.0,3.0,4.0,0.0,1.0,1.0,5.0,11.0,10.5,-2.0,4.0,3.0,0.75,51,3,16,48,18,28,40,49,12,26,30,36,2,23,61,53,56.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.9107142857142856,0.4285714285714285,0.3902439024390244,0.7272727272727273,0.3461538461538461,0.4,0.7272727272727273,0.875,0.3529411764705882,0.6341463414634146,0.4477611940298507,0.4931506849315068,0.3333333333333333,0.0,0.3898305084745763,,0.8026315789473685,0.7794117647058824,8,14,25,25,8,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1860465116279069,0.1971830985915492,0.3205128205128205,0.3086419753086419,0.1632653061224489,0.0,0.0,21,8.0,67.0,3.1904761904761907,8.499999999999996,83.6,3.980952380952381,0.0866985845129059,L (-10),L (-10)
17.0,17.0,2022-11-25,24-180,LAL,SAS,0.0,29.3,3.0,8.0,0.375,0.0,3.0,0.0,2.0,2.0,1.0,1.0,5.0,6.0,2.0,1.0,0.0,2.0,1.0,8.0,5.8,15.0,5.0,3.0,0.6,51,3,16,48,18,28,40,49,12,26,30,36,2,23,61,53,56.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.9107142857142856,0.4285714285714285,0.3902439024390244,0.7272727272727273,0.3461538461538461,0.4,0.7272727272727273,0.875,0.3529411764705882,0.6341463414634146,0.4477611940298507,0.4931506849315068,0.3333333333333333,0.0,0.3898305084745763,,0.8026315789473685,0.7794117647058824,8,14,25,25,8,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1860465116279069,0.1971830985915492,0.3205128205128205,0.3086419753086419,0.1632653061224489,0.0,0.0,21,5.0,124.0,5.904761904761905,4.999999999999999,119.89999999999998,5.709523809523809,0.0866985845129059,W (+11),W (+11)
18.0,18.0,2022-11-26,24-181,LAL,SAS,0.0,30.83333333333333,6.0,7.0,0.857,1.0,2.0,0.5,3.0,3.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,3.0,16.0,13.3,3.0,5.0,5.0,1.0,51,3,16,48,18,28,40,49,12,26,30,36,2,23,61,53,56.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.9107142857142856,0.4285714285714285,0.3902439024390244,0.7272727272727273,0.3461538461538461,0.4,0.7272727272727273,0.875,0.3529411764705882,0.6341463414634146,0.4477611940298507,0.4931506849315068,0.3333333333333333,0.0,0.3898305084745763,,0.8026315789473685,0.7794117647058824,8,14,25,25,8,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1860465116279069,0.1971830985915492,0.3205128205128205,0.3086419753086419,0.1632653061224489,0.0,0.0,21,9.0,116.0,5.523809523809524,12.1,130.29999999999998,6.204761904761904,0.0866985845129059,W (+5),W (+5)
19.0,19.0,2022-11-28,24-183,LAL,IND,0.0,31.28333333333333,2.0,4.0,0.5,2.0,3.0,0.667,7.0,7.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,13.0,10.9,6.0,1.0,0.0,0.0,51,3,16,48,18,28,40,49,12,26,30,36,2,23,61,53,56.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.9107142857142856,0.4285714285714285,0.3902439024390244,0.7272727272727273,0.3461538461538461,0.4,0.7272727272727273,0.875,0.3529411764705882,0.6341463414634146,0.4477611940298507,0.4931506849315068,0.3333333333333333,0.0,0.3898305084745763,,0.8026315789473685,0.7794117647058824,8,14,25,25,8,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1860465116279069,0.1971830985915492,0.3205128205128205,0.3086419753086419,0.1632653061224489,0.0,0.0,21,4.0,102.0,4.857142857142857,8.1,89.4,4.257142857142857,0.0866985845129059,L (-1),L (-1)
20.0,20.0,2022-11-30,24-185,LAL,POR,1.0,34.916666666666664,7.0,10.0,0.7,2.0,5.0,0.4,6.0,8.0,0.75,2.0,3.0,5.0,3.0,1.0,1.0,0.0,1.0,22.0,22.7,10.0,5.0,5.0,1.0,51,3,16,48,18,28,40,49,12,26,30,36,2,23,61,53,56.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.9107142857142856,0.4285714285714285,0.3902439024390244,0.7272727272727273,0.3461538461538461,0.4,0.7272727272727273,0.875,0.3529411764705882,0.6341463414634146,0.4477611940298507,0.4931506849315068,0.3333333333333333,0.0,0.3898305084745763,,0.8026315789473685,0.7794117647058824,8,14,25,25,8,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1860465116279069,0.1971830985915492,0.3205128205128205,0.3086419753086419,0.1632653061224489,0.0,0.0,21,14.0,99.0,4.714285714285714,20.3,112.60000000000002,5.361904761904763,0.0866985845129059,W (+19),W (+19)
21.0,21.0,2022-12-02,24-187,LAL,MIL,0.0,32.28333333333333,2.0,4.0,0.5,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,7.0,6.4,17.0,2.0,1.0,0.5,51,3,16,48,18,28,40,49,12,26,30,36,2,23,61,53,56.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.9107142857142856,0.4285714285714285,0.3902439024390244,0.7272727272727273,0.3461538461538461,0.4,0.7272727272727273,0.875,0.3529411764705882,0.6341463414634146,0.4477611940298507,0.4931506849315068,0.3333333333333333,0.0,0.3898305084745763,,0.8026315789473685,0.7794117647058824,8,14,25,25,8,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1860465116279069,0.1971830985915492,0.3205128205128205,0.3086419753086419,0.1632653061224489,0.0,0.0,21,4.0,98.0,4.666666666666667,5.600000000000001,120.1,5.719047619047619,0.0866985845129059,,
22.0,22.0,2022-12-04,24-189,LAL,WAS,0.0,24.58333333333333,2.0,4.0,0.5,0.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,3.5,-4.0,2.0,2.0,1.0,51,3,16,48,18,28,40,49,12,26,30,36,2,23,61,53,56.0,7.0,41.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.9107142857142856,0.4285714285714285,0.3902439024390244,0.7272727272727273,0.3461538461538461,0.4,0.7272727272727273,0.875,0.3529411764705882,0.6341463414634146,0.4477611940298507,0.4931506849315068,0.3333333333333333,0.0,0.3898305084745763,,0.8026315789473685,0.7794117647058824,8,14,25,25,8,71.0,43.0,78.0,81.0,49.0,80.0,5.0,0.1860465116279069,0.1971830985915492,0.3205128205128205,0.3086419753086419,0.1632653061224489,0.0,0.0,21,3.0,114.0,5.428571428571429,3.1,122.09999999999998,5.814285714285713,0.0866985845129059,W (+4),W (+4)
