,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1956-57,23.0,PHW,NBA,,19,110,7.8,0.331,0.324,,,,,,-0.2,0.1,-0.1,-0.063,
1,Career,,,NBA,,19,110,7.8,0.331,0.324,,,,,,-0.2,0.1,-0.1,-0.063,
