,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1987-88,22.0,BOS,NBA,SG,49,405,14.3,0.504,0.021,0.295,8.8,9.6,9.2,9.3,1.9,2.1,12.1,26.3,,0.1,0.4,0.4,0.052,,-2.2,-1.2,-3.4,-0.1
1,1988-89,23.0,BOS,NBA,SF,81,2657,17.6,0.534,0.018,0.291,5.1,11.1,8.1,12.4,2.3,1.6,9.2,24.1,,4.4,2.4,6.9,0.124,,1.2,0.3,1.4,2.3
2,1989-90,24.0,BOS,NBA,SG,79,2522,16.8,0.545,0.014,0.291,5.0,9.9,7.6,12.9,1.7,1.4,8.9,22.5,,4.2,2.5,6.7,0.128,,0.8,0.2,0.9,1.9
3,1990-91,25.0,BOS,NBA,SG,79,2878,16.2,0.54,0.011,0.279,5.0,10.3,7.9,9.6,1.7,1.7,9.7,22.2,,4.5,3.0,7.5,0.124,,0.6,0.1,0.7,1.9
4,1991-92,26.0,BOS,NBA,SG,82,3070,17.9,0.55,0.015,0.246,4.4,9.5,7.1,9.0,2.0,2.0,8.1,23.6,,5.6,3.5,9.1,0.143,,1.3,1.0,2.3,3.3
5,1992-93,27.0,BOS,NBA,SG,80,3144,17.4,0.529,0.043,0.267,3.2,9.2,6.3,14.3,1.9,1.5,7.8,23.6,,5.4,3.0,8.3,0.127,,1.4,0.5,2.0,3.1
6,Career,,,NBA,,450,14676,17.1,0.538,0.021,0.274,4.6,10.0,7.4,11.6,1.9,1.7,8.8,23.3,,24.1,14.8,38.9,0.127,,1.0,0.4,1.4,12.4
