,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1947-48,25.0,PRO,BAA,,28,,,0.343,0.261,,,,,,0.6,-0.1,0.4,,
1,1948-49,26.0,PRO,BAA,,34,,,0.24,0.252,,,,,,-1.3,0.0,-1.4,,
2,Career,,,BAA,,62,,,0.301,0.257,,,,,,-0.8,-0.2,-0.9,,
