,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1961-62,23.0,STL,NBA,SG,58,1050,9.2,0.433,0.443,,,,,,-0.1,0.4,0.3,0.015,
1,Career,,,NBA,,58,1050,9.2,0.433,0.443,,,,,,-0.1,0.4,0.3,0.015,
