,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1947-48,27.0,BLB,BAA,,11,,,0.232,0.097,,,,,,-0.2,0.1,-0.1,,
1,Career,,,BAA,,11,,,0.232,0.097,,,,,,-0.2,0.1,-0.1,,
