,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1963-64,22.0,BAL,NBA,SG,75.0,2594.0,12.9,0.461,0.348,,,,,,1.2,1.7,2.9,0.053,
1,1964-65,23.0,DET,NBA,SG,74.0,1770.0,14.2,0.476,0.324,,,,12.7,,1.7,1.7,3.4,0.093,
2,1965-66,24.0,TOT,NBA,SG,73.0,1739.0,12.1,0.469,0.324,,,,11.7,,1.0,1.3,2.3,0.063,
3,1965-66,24.0,DET,NBA,SG,27.0,815.0,12.5,0.473,0.359,,,,10.8,,0.6,0.7,1.3,0.075,
4,1965-66,24.0,STL,NBA,SG,46.0,924.0,11.7,0.465,0.294,,,,12.5,,0.4,0.6,1.0,0.052,
5,1966-67,25.0,STL,NBA,PG,67.0,1166.0,14.7,0.493,0.328,,,,14.3,,1.3,0.8,2.1,0.086,
6,1967-68,26.0,SEA,NBA,SG,66.0,1668.0,17.4,0.51,0.41,,,,18.9,,2.7,0.8,3.5,0.101,
7,1968-69,27.0,SEA,NBA,SG,29.0,567.0,17.6,0.511,0.343,,,,21.3,,1.1,0.3,1.4,0.118,
8,1969-70,28.0,SEA,NBA,SG,19.0,105.0,15.7,0.495,0.533,,,,21.7,,0.1,0.1,0.1,0.063,
9,1970-71,29.0,SEA,NBA,SG,63.0,767.0,17.2,0.51,0.341,,,6.2,31.9,,1.0,0.5,1.5,0.096,
10,Career,,,NBA,,466.0,10376.0,14.5,0.485,0.35,,,6.2,16.7,,10.0,7.2,17.2,0.08,
11,,,,,,,,,,,,,,,,,,,,
12,4 seasons,,SEA,NBA,,177.0,3107.0,17.3,0.51,0.386,,,6.2,22.6,,4.9,1.7,6.6,0.102,
13,2 seasons,,STL,NBA,,113.0,2090.0,13.4,0.481,0.314,,,,13.5,,1.7,1.4,3.1,0.071,
14,2 seasons,,DET,NBA,,101.0,2585.0,13.7,0.475,0.335,,,,12.1,,2.3,2.4,4.7,0.088,
15,1 season,,BAL,NBA,,75.0,2594.0,12.9,0.461,0.348,,,,,,1.2,1.7,2.9,0.053,
