,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1951-52,22.0,FTW,NBA,SG,58,651,9.8,0.432,0.559,,,,,,0.5,0.5,1.0,0.076,
1,1952-53,23.0,FTW,NBA,PG,45,380,10.9,0.489,0.75,,,,,,0.7,0.4,1.1,0.133,
2,Career,,,NBA,,103,1031,10.2,0.451,0.62,,,,,,1.2,0.9,2.1,0.097,
