,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1949-50,25.0,INO,NBA,,43,,,0.405,0.356,,,,,,0.4,0.4,0.8,,
1,1950-51,26.0,INO,NBA,,10,,,0.322,0.136,,,,,,-0.1,0.1,-0.1,,
2,Career,,,NBA,,53,,,0.396,0.33,,,,,,0.3,0.5,0.8,,
