,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1955-56,24.0,FTW,NBA,SG,69.0,1535.0,11.3,0.436,0.355,,,,,,0.6,1.2,1.8,0.057,
1,1956-57,25.0,FTW,NBA,SG,71.0,1242.0,12.3,0.422,0.285,,,,,,0.4,0.8,1.2,0.046,
2,1957-58,26.0,MNL,NBA,SG,70.0,1248.0,11.5,0.419,0.352,,,,,,0.4,0.4,0.8,0.032,
3,Career,,,NBA,,210.0,4025.0,11.7,0.426,0.331,,,,,,1.4,2.4,3.8,0.046,
4,,,,,,,,,,,,,,,,,,,,
5,2 seasons,,FTW,NBA,,140.0,2777.0,11.8,0.43,0.321,,,,,,1.0,2.0,3.0,0.052,
6,1 season,,MNL,NBA,,70.0,1248.0,11.5,0.419,0.352,,,,,,0.4,0.4,0.8,0.032,
