,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,Unnamed: 16,OWS,DWS,WS,WS/48,Unnamed: 21,OBPM,DBPM,BPM,VORP
0,1976-77,23.0,DET,NBA,SG,44,329,14.0,0.447,0.379,6.0,6.9,6.5,10.4,3.0,0.0,,-0.3,0.2,0.0,-0.007,,-3.7,-1.2,-5.0,-0.3
1,Career,,,NBA,,44,329,14.0,0.447,0.379,6.0,6.9,6.5,10.4,3.0,0.0,,-0.3,0.2,0.0,-0.007,,-3.7,-1.2,-5.0,-0.3
