,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1979-80,22.0,IND,NBA,SG,82.0,2027.0,13.5,0.502,0.008,0.286,3.4,8.1,5.7,15.9,4.8,1.3,19.5,16.3,,0.2,2.9,3.1,0.073,,-2.0,3.0,1.0,1.5
1,1980-81,23.0,IND,NBA,SG,82.0,1867.0,13.7,0.515,0.029,0.318,4.0,7.4,5.6,13.6,4.7,1.1,16.1,16.3,,1.0,2.9,3.9,0.1,,-1.8,3.4,1.6,1.7
2,1981-82,24.0,PHO,NBA,SG,64.0,937.0,10.9,0.5,0.014,0.356,3.6,6.6,5.1,11.4,4.0,0.6,17.9,17.4,,-0.3,1.7,1.4,0.071,,-3.7,2.6,-1.1,0.2
3,1982-83,25.0,CHI,NBA,SG,58.0,683.0,12.6,0.562,0.031,0.283,4.2,12.2,8.2,20.2,3.2,0.8,24.8,13.5,,0.4,0.7,1.1,0.077,,-1.6,2.2,0.6,0.4
4,1984-85,27.0,WSB,NBA,SG,73.0,1232.0,12.2,0.536,0.214,0.264,3.0,9.2,6.0,18.1,3.7,1.0,20.1,14.1,,0.3,2.1,2.4,0.093,,-2.3,3.8,1.5,1.1
5,1985-86,28.0,WSB,NBA,SG,70.0,842.0,10.2,0.417,0.325,0.268,3.1,9.1,6.1,17.0,4.9,0.2,15.8,13.8,,-0.5,1.5,1.0,0.057,,-4.6,4.1,-0.4,0.3
6,1986-87,29.0,MIL,NBA,SG,68.0,900.0,10.3,0.444,0.235,0.272,3.8,8.9,6.3,9.3,5.6,0.5,12.5,12.4,,-0.1,1.8,1.7,0.09,,-3.6,5.1,1.5,0.8
7,1987-88,30.0,TOT,NBA,SG,65.0,1437.0,11.4,0.519,0.279,0.266,1.9,8.5,5.1,15.0,3.9,1.8,17.8,14.6,,0.1,1.8,1.9,0.064,,-2.2,3.1,0.8,1.0
8,1987-88,30.0,MIL,NBA,SG,2.0,5.0,-4.0,0.0,1.0,0.0,0.0,22.6,11.3,23.5,0.0,0.0,0.0,8.4,,0.0,0.0,0.0,-0.07,,-14.9,1.4,-13.6,0.0
9,1987-88,30.0,NJN,NBA,SG,63.0,1432.0,11.4,0.52,0.277,0.266,2.0,8.5,5.1,14.9,3.9,1.8,17.8,14.6,,0.1,1.8,1.9,0.065,,-2.2,3.1,0.9,1.0
10,1988-89,31.0,ATL,NBA,SG,38.0,267.0,6.1,0.387,0.36,0.186,2.8,10.4,6.5,11.9,2.9,0.4,13.1,16.3,,-0.3,0.3,0.0,0.004,,-5.4,0.8,-4.6,-0.2
11,Career,,,NBA,,600.0,10192.0,12.0,0.5,0.124,0.289,3.3,8.5,5.9,14.9,4.4,1.0,17.9,15.1,,0.8,15.7,16.5,0.078,,-2.6,3.3,0.7,7.0
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2 seasons,,IND,NBA,,164.0,3894.0,13.6,0.508,0.018,0.301,3.7,7.8,5.7,14.8,4.8,1.2,17.9,16.3,,1.2,5.7,7.0,0.086,,-1.9,3.2,1.3,3.2
14,2 seasons,,WSB,NBA,,143.0,2074.0,11.4,0.487,0.26,0.266,3.0,9.1,6.0,17.7,4.2,0.7,18.4,14.0,,-0.3,3.7,3.4,0.078,,-3.2,3.9,0.7,1.4
15,2 seasons,,MIL,NBA,,70.0,905.0,10.2,0.443,0.238,0.271,3.8,9.0,6.3,9.4,5.6,0.5,12.4,12.4,,-0.1,1.8,1.7,0.089,,-3.7,5.1,1.4,0.8
16,1 season,,PHO,NBA,,64.0,937.0,10.9,0.5,0.014,0.356,3.6,6.6,5.1,11.4,4.0,0.6,17.9,17.4,,-0.3,1.7,1.4,0.071,,-3.7,2.6,-1.1,0.2
17,1 season,,NJN,NBA,,63.0,1432.0,11.4,0.52,0.277,0.266,2.0,8.5,5.1,14.9,3.9,1.8,17.8,14.6,,0.1,1.8,1.9,0.065,,-2.2,3.1,0.9,1.0
18,1 season,,CHI,NBA,,58.0,683.0,12.6,0.562,0.031,0.283,4.2,12.2,8.2,20.2,3.2,0.8,24.8,13.5,,0.4,0.7,1.1,0.077,,-1.6,2.2,0.6,0.4
19,1 season,,ATL,NBA,,38.0,267.0,6.1,0.387,0.36,0.186,2.8,10.4,6.5,11.9,2.9,0.4,13.1,16.3,,-0.3,0.3,0.0,0.004,,-5.4,0.8,-4.6,-0.2
