,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1962-63,21.0,CHZ,NBA,,3,20,5.8,0.368,0.2,,,,,,0.0,0.0,0.0,-0.053,
1,Career,,,NBA,,3,20,5.8,0.368,0.2,,,,,,0.0,0.0,0.0,-0.053,
