,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,2001-02,22.0,HOU,NBA,SG,40.0,403.0,12.4,0.483,0.104,0.243,3.4,8.6,6.0,29.5,2.6,0.5,23.9,19.3,,-0.1,0.2,0.1,0.006,,-2.3,-1.0,-3.3,-0.1
1,2002-03,23.0,CLE,NBA,PG,15.0,168.0,17.4,0.499,0.017,0.237,5.2,14.9,10.0,41.6,4.0,0.0,25.2,22.5,,0.0,0.2,0.2,0.044,,-0.9,1.1,0.3,0.1
2,2003-04,24.0,NOH,NBA,PG,3.0,17.0,-9.2,0.521,0.0,1.0,0.0,6.9,3.4,20.2,0.0,0.0,54.9,34.3,,-0.2,0.0,-0.2,-0.497,,-13.0,-8.6,-21.6,-0.1
3,2004-05,25.0,LAL,NBA,PG,76.0,1066.0,9.5,0.437,0.207,0.216,2.2,7.6,4.9,23.6,1.6,0.1,16.3,19.3,,-0.5,0.0,-0.5,-0.021,,-2.6,-2.0,-4.7,-0.7
4,Career,,,NBA,,134.0,1654.0,10.8,0.455,0.162,0.23,2.8,8.6,5.7,26.9,2.0,0.2,19.8,19.8,,-0.9,0.4,-0.4,-0.013,,-2.5,-1.5,-4.0,-0.8
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1 season,,LAL,NBA,,76.0,1066.0,9.5,0.437,0.207,0.216,2.2,7.6,4.9,23.6,1.6,0.1,16.3,19.3,,-0.5,0.0,-0.5,-0.021,,-2.6,-2.0,-4.7,-0.7
7,1 season,,HOU,NBA,,40.0,403.0,12.4,0.483,0.104,0.243,3.4,8.6,6.0,29.5,2.6,0.5,23.9,19.3,,-0.1,0.2,0.1,0.006,,-2.3,-1.0,-3.3,-0.1
8,1 season,,CLE,NBA,,15.0,168.0,17.4,0.499,0.017,0.237,5.2,14.9,10.0,41.6,4.0,0.0,25.2,22.5,,0.0,0.2,0.2,0.044,,-0.9,1.1,0.3,0.1
9,1 season,,NOH,NBA,,3.0,17.0,-9.2,0.521,0.0,1.0,0.0,6.9,3.4,20.2,0.0,0.0,54.9,34.3,,-0.2,0.0,-0.2,-0.497,,-13.0,-8.6,-21.6,-0.1
