,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1946-47,26.0,PRO,BAA,,60,,,0.334,0.164,,,,,,2.9,0.0,2.9,,
1,1947-48,27.0,PRO,BAA,,32,,,0.25,0.104,,,,,,-1.0,-0.1,-1.1,,
2,Career,,,BAA,,92,,,0.321,0.155,,,,,,1.9,-0.1,1.8,,
