,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1998-99,22.0,LAC,NBA,PF,21.0,258.0,13.2,0.503,0.0,0.465,8.7,16.0,12.1,0.7,2.1,3.8,18.2,18.4,,0.0,0.1,0.1,0.012,,-1.7,-1.0,-2.7,0.0
1,1999-00,23.0,LAC,NBA,PF,33.0,775.0,11.9,0.55,0.0,0.485,8.8,20.5,14.5,2.2,1.1,3.9,18.5,11.4,,0.5,0.5,0.9,0.057,,-2.5,0.1,-2.3,-0.1
2,2000-01,24.0,LAC,NBA,PF,39.0,584.0,10.4,0.428,0.0,0.366,11.1,21.5,16.5,5.0,1.3,1.3,14.6,17.3,,-0.3,0.6,0.3,0.028,,-3.3,-1.0,-4.2,-0.3
3,2001-02,25.0,CLE,NBA,PF,65.0,1107.0,11.3,0.569,0.0,0.488,10.0,19.8,14.9,2.3,1.2,4.0,17.6,9.9,,1.0,1.0,1.9,0.084,,-2.4,-0.1,-2.4,-0.1
4,2002-03,26.0,PHI,NBA,PF,77.0,1381.0,15.4,0.574,0.0,0.486,11.4,19.9,15.6,2.2,1.8,3.0,13.4,15.1,,2.2,2.0,4.1,0.144,,-0.7,0.0,-0.6,0.5
5,2003-04,27.0,MIL,NBA,C,56.0,1577.0,14.4,0.513,0.0,0.269,8.6,21.0,14.8,5.3,1.0,2.8,12.0,18.7,,1.2,1.6,2.7,0.083,,-1.1,-0.7,-1.8,0.1
6,2004-05,28.0,TOT,NBA,"C,PF",49.0,941.0,13.7,0.494,0.005,0.341,12.7,20.6,16.6,6.7,1.7,3.7,14.5,13.0,,0.6,1.3,1.9,0.096,,-1.6,0.4,-1.2,0.2
7,2004-05,28.0,PHI,NBA,PF,24.0,246.0,5.9,0.38,0.018,0.298,10.4,18.0,14.2,3.1,1.0,1.9,16.8,13.9,,-0.4,0.3,-0.1,-0.013,,-5.3,-0.9,-6.3,-0.3
8,2004-05,28.0,SAC,NBA,C,25.0,695.0,16.5,0.537,0.0,0.358,13.5,21.5,17.5,7.9,1.9,4.4,13.6,12.7,,1.0,1.0,1.9,0.134,,-0.3,0.9,0.6,0.5
9,2005-06,29.0,TOT,NBA,"C,PF",65.0,944.0,10.5,0.517,0.0,0.35,9.5,19.2,14.3,5.0,1.4,3.4,19.6,11.4,,0.1,1.0,1.1,0.057,,-3.1,0.4,-2.7,-0.2
