,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1955-56,23.0,MNL,NBA,SG,68.0,870.0,13.6,0.447,0.373,,,,,,0.7,0.6,1.3,0.072,
1,1956-57,24.0,MNL,NBA,SG,72.0,2406.0,16.8,0.488,0.429,,,,,,5.5,2.0,7.5,0.15,
2,1957-58,25.0,MNL,NBA,SG,68.0,2216.0,15.2,0.468,0.416,,,,,,3.7,0.7,4.4,0.095,
3,1958-59,26.0,MNL,NBA,SG,72.0,2493.0,12.5,0.47,0.416,,,,,,3.1,1.5,4.6,0.088,
4,1959-60,27.0,TOT,NBA,SG,70.0,1932.0,13.1,0.456,0.323,,,,,,1.6,1.5,3.1,0.076,
5,1959-60,27.0,MNL,NBA,,44.0,1187.0,12.4,0.43,0.31,,,,,,0.2,1.2,1.4,0.057,
6,1959-60,27.0,NYK,NBA,SG,26.0,745.0,14.2,0.503,0.345,,,,,,1.4,0.3,1.7,0.107,
7,1960-61,28.0,NYK,NBA,PG,71.0,2238.0,13.7,0.502,0.38,,,,,,4.1,0.6,4.7,0.101,
8,Career,,,NBA,,421.0,12155.0,14.2,0.475,0.393,,,,,,18.7,6.9,25.6,0.101,
9,,,,,,,,,,,,,,,,,,,,
10,5 seasons,,MNL,NBA,,324.0,9172.0,14.4,0.467,0.4,,,,,,13.2,6.0,19.2,0.101,
11,2 seasons,,NYK,NBA,,97.0,2983.0,13.8,0.502,0.371,,,,,,5.5,0.9,6.4,0.102,
