,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,2014-15,23.0,BRK,NBA,SG,47.0,781.0,9.1,0.459,0.305,0.271,2.3,13.0,7.7,7.4,2.1,1.2,10.3,15.3,,-0.2,0.7,0.5,0.031,,-3.0,0.4,-2.6,-0.1
1,2015-16,24.0,BRK,NBA,SG,62.0,982.0,11.3,0.5,0.376,0.292,2.6,11.5,7.0,13.9,2.0,1.2,12.9,18.9,,0.2,0.4,0.6,0.031,,-2.1,-0.8,-3.0,-0.3
2,2017-18,26.0,HOU,NBA,SG,4.0,31.0,-1.2,0.357,0.714,0.0,3.7,14.4,9.1,8.7,0.0,0.0,22.2,12.8,,-0.1,0.0,0.0,-0.063,,-8.8,-2.0,-10.8,-0.1
3,Career,,,NBA,,113.0,1794.0,10.1,0.482,0.353,0.28,2.5,12.2,7.3,11.0,2.0,1.2,12.1,17.2,,-0.1,1.1,1.1,0.029,,-2.6,-0.3,-2.9,-0.4
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2 seasons,,BRK,NBA,,109.0,1763.0,10.3,0.484,0.348,0.284,2.5,12.2,7.3,11.1,2.0,1.2,11.9,17.3,,0.0,1.1,1.1,0.031,,-2.5,-0.3,-2.8,-0.4
6,1 season,,HOU,NBA,,4.0,31.0,-1.2,0.357,0.714,0.0,3.7,14.4,9.1,8.7,0.0,0.0,22.2,12.8,,-0.1,0.0,0.0,-0.063,,-8.8,-2.0,-10.8,-0.1
