,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1955-56,22.0,BOS,NBA,PF,71,1329,13.9,0.48,0.683,,,,,,1.7,1.1,2.7,0.099,
1,1956-57,23.0,BOS,NBA,PF,67,1055,13.0,0.445,0.662,,,,,,0.7,1.8,2.5,0.115,
2,Career,,,NBA,,138,2384,13.5,0.464,0.674,,,,,,2.4,2.8,5.3,0.106,
