,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1949-50,21.0,WAT,NBA,,8,,,0.446,1.0,,,,,,0.2,0.0,0.1,,
1,Career,,,NBA,,8,,,0.446,1.0,,,,,,0.2,0.0,0.1,,
