,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24
0,1971-72,22.0,KEN,ABA,SG,51,397,11.0,0.45,0.02,0.137,9.8,11.7,10.8,16.6,,,16.9,18.9,,-0.2,0.6,0.4,0.048,
1,1972-73,23.0,KEN,ABA,SG,59,618,14.2,0.481,0.064,0.293,8.3,11.7,10.0,13.3,,,9.9,21.0,,-0.1,1.2,1.1,0.084,
2,Career,,,ABA,,110,1015,13.0,0.47,0.048,0.236,8.9,11.7,10.3,14.6,,,12.5,20.2,,-0.3,1.8,1.5,0.07,
