,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1967-68,23.0,HSM,ABA,SG,76,1572,10.8,0.388,0.068,0.218,,,7.6,10.3,8.2,24.1,,-3.0,1.8,-1.2,-0.038,
1,1968-69,24.0,HSM,ABA,SG,11,264,2.9,0.313,0.041,0.057,,,4.7,9.2,11.3,19.4,,-1.0,0.2,-0.8,-0.145,
2,Career,,,ABA,,87,1836,9.7,0.379,0.065,0.198,,,7.2,10.1,8.6,23.5,,-4.0,2.0,-2.0,-0.053,
