,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1958-59,22.0,SYR,NBA,,1,7,8.8,1.0,0.0,,,,,,0.0,0.0,0.0,0.23,
1,Career,,,NBA,,1,7,8.8,1.0,0.0,,,,,,0.0,0.0,0.0,0.23,
