,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1949-50,22.0,WAT,NBA,,62,,,0.395,0.297,,,,,,1.3,-0.8,0.5,,
1,Career,,,NBA,,62,,,0.395,0.297,,,,,,1.3,-0.8,0.5,,
