,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1969-70,26.0,CAR,ABA,PG,82.0,2832.0,14.2,0.552,0.004,0.311,,,6.8,14.0,,,14.5,14.6,,4.6,3.1,7.7,0.13,,,,,
1,1970-71,27.0,CAR,ABA,PG,70.0,1495.0,11.8,0.493,0.028,0.335,,,6.2,14.6,,,12.2,15.9,,0.7,1.0,1.6,0.053,,,,,
2,1971-72,28.0,CAR,ABA,PG,69.0,2006.0,13.0,0.525,0.043,0.392,5.4,7.4,6.3,14.7,,,12.8,14.9,,1.9,1.8,3.6,0.087,,,,,
3,1972-73,29.0,CAR,ABA,PG,84.0,2060.0,15.8,0.553,0.048,0.395,5.2,7.9,6.5,15.0,2.6,,14.6,15.6,,2.7,2.1,4.8,0.111,,,,,
4,1973-74,30.0,CAR,ABA,PG,84.0,2017.0,13.7,0.507,0.037,0.257,4.5,7.6,6.1,18.1,2.4,0.5,14.9,15.9,,2.4,1.8,4.2,0.1,,0.5,0.5,1.0,1.5
5,1974-75,31.0,KEN,ABA,PG,61.0,900.0,9.1,0.472,0.04,0.287,3.4,6.1,4.8,16.1,2.7,0.2,21.4,12.7,,0.0,1.5,1.4,0.075,,-2.8,2.2,-0.5,0.3
6,Career,,,ABA,,450.0,11310.0,13.5,0.526,0.031,0.333,4.8,7.4,6.3,15.3,2.5,0.4,14.4,15.1,,12.2,11.2,23.4,0.099,,-0.5,1.0,0.5,1.8
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,5 seasons,,CAR,ABA,,389.0,10410.0,13.8,0.529,0.03,0.336,5.0,7.6,6.4,15.2,2.5,0.5,13.9,15.3,,12.2,9.7,21.9,0.101,,0.5,0.5,1.0,1.5
9,1 season,,KEN,ABA,,61.0,900.0,9.1,0.472,0.04,0.287,3.4,6.1,4.8,16.1,2.7,0.2,21.4,12.7,,0.0,1.5,1.4,0.075,,-2.8,2.2,-0.5,0.3
