,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,2019-20,20.0,DEN,NBA,PF,7.0,87.0,14.4,0.617,0.321,0.357,6.4,18.0,12.2,9.8,1.1,6.4,23.6,21.2,,0.0,0.1,0.1,0.063,,-2.3,-0.7,-3.0,0.0
1,2020-21,21.0,DEN,NBA,PF,32.0,160.0,9.4,0.534,0.414,0.259,0.0,16.9,8.5,6.0,0.9,6.1,16.8,21.2,,-0.2,0.2,0.0,-0.004,,-3.8,-0.3,-4.1,-0.1
2,2021-22,22.0,DEN,NBA,PF,14.0,81.0,13.5,0.565,0.148,0.185,5.7,21.4,13.8,9.1,0.6,2.2,12.0,18.0,,0.0,0.1,0.1,0.065,,-0.5,-0.4,-1.0,0.0
3,2022-23,23.0,ORL,NBA,PF,70.0,1505.0,14.4,0.603,0.236,0.226,5.2,25.3,15.2,6.9,1.0,5.5,17.6,18.2,,0.0,2.2,2.3,0.072,,-1.8,0.9,-0.9,0.4
4,Career,,,NBA,,123.0,1833.0,13.9,0.595,0.254,0.234,4.8,24.0,14.4,7.0,1.0,5.4,17.6,18.6,,-0.1,2.6,2.5,0.065,,-1.9,0.6,-1.3,0.3
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1 season,,ORL,NBA,,70.0,1505.0,14.4,0.603,0.236,0.226,5.2,25.3,15.2,6.9,1.0,5.5,17.6,18.2,,0.0,2.2,2.3,0.072,,-1.8,0.9,-0.9,0.4
7,3 seasons,,DEN,NBA,,53.0,328.0,11.7,0.563,0.327,0.265,3.1,18.3,10.8,7.8,0.9,5.2,17.6,20.4,,-0.2,0.4,0.2,0.031,,-2.6,-0.5,-3.1,-0.1
