,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1967-68,26.0,INA,ABA,PG,74,2193,10.7,0.478,0.214,0.297,,,4.9,13.7,17.2,19.0,,2.0,1.6,3.5,0.078,
1,1968-69,27.0,INA,ABA,PG,27,567,10.6,0.515,0.455,0.337,,,5.1,14.0,17.7,17.7,,0.7,0.6,1.2,0.102,
2,Career,,,ABA,,101,2760,10.7,0.486,0.262,0.305,,,4.9,13.8,17.3,18.8,,2.6,2.1,4.8,0.083,
