,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1962-63,22.0,CHZ,NBA,SF,57.0,2294.0,20.8,0.578,0.509,,,,,,8.6,0.5,9.2,0.192,
1,1963-64,23.0,BAL,NBA,SF,80.0,2816.0,19.6,0.564,0.481,,,,,,9.5,1.9,11.3,0.193,
2,1964-65,24.0,DET,NBA,SG,80.0,2698.0,17.7,0.543,0.368,,,,10.7,,7.7,2.6,10.3,0.183,
3,1967-68,27.0,DET,NBA,SF,78.0,1936.0,16.2,0.549,0.39,,,,7.9,,4.4,1.5,5.8,0.144,
4,1968-69,28.0,DET,NBA,SF,75.0,1456.0,14.1,0.556,0.347,,,,8.7,,3.3,0.5,3.8,0.125,
5,1969-70,29.0,DET,NBA,SF,75.0,1754.0,15.5,0.567,0.371,,,,8.6,,4.0,0.8,4.8,0.13,
6,1970-71,30.0,DET,NBA,SF,65.0,1855.0,14.4,0.582,0.371,,,8.8,8.6,,4.5,1.4,5.9,0.153,
7,1971-72,31.0,DET,NBA,SF,79.0,2062.0,10.9,0.563,0.348,,,7.8,6.1,,3.6,0.3,3.9,0.09,
8,1972-73,32.0,POR,NBA,SF,63.0,970.0,13.1,0.508,0.284,,,9.5,14.3,,1.1,0.3,1.4,0.069,
9,Career,,,NBA,,652.0,17841.0,16.3,0.559,0.405,,,8.5,9.0,,46.6,9.7,56.3,0.152,
10,,,,,,,,,,,,,,,,,,,,
11,6 seasons,,DET,NBA,,452.0,11761.0,15.0,0.557,0.368,,,8.3,8.5,,27.5,7.0,34.4,0.141,
12,2 seasons,,"CHZ,BAL",NBA,,137.0,5110.0,20.1,0.57,0.494,,,,,,18.1,2.4,20.5,0.193,
13,1 season,,POR,NBA,,63.0,970.0,13.1,0.508,0.284,,,9.5,14.3,,1.1,0.3,1.4,0.069,
