,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,2019-20,25.0,TOT,NBA,SF,10.0,87.0,12.6,0.517,0.462,0.346,2.5,17.9,10.3,12.4,2.2,1.1,9.1,16.1,,0.0,0.1,0.2,0.097,,-1.1,0.9,-0.2,0.0
1,2019-20,25.0,ATL,NBA,SF,2.0,17.0,-7.1,0.0,0.429,0.0,0.0,12.8,6.3,21.1,2.7,0.0,0.0,17.1,,-0.1,0.0,-0.1,-0.32,,-11.5,-1.6,-13.1,0.0
2,2019-20,25.0,TOR,NBA,SF,8.0,70.0,17.3,0.675,0.474,0.474,3.1,19.2,11.3,10.3,2.0,1.4,11.6,15.9,,0.2,0.1,0.3,0.198,,1.4,1.4,2.9,0.1
3,2020-21,26.0,TOR,NBA,SF,27.0,297.0,10.9,0.649,0.78,0.098,1.4,15.7,8.3,8.2,1.0,1.0,9.5,13.7,,0.4,0.2,0.6,0.096,,-0.8,-0.6,-1.3,0.1
4,2021-22,27.0,OKC,NBA,SF,9.0,156.0,5.7,0.432,0.743,0.057,1.9,16.1,8.9,7.2,0.9,1.8,10.0,11.0,,-0.1,0.1,0.0,0.001,,-4.8,-0.6,-5.4,-0.1
5,Career,,,NBA,,46.0,540.0,9.7,0.571,0.713,0.133,1.7,16.2,8.8,8.6,1.2,1.3,9.6,13.3,,0.3,0.5,0.8,0.069,,-2.0,-0.3,-2.3,0.0
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2 seasons,,TOR,NBA,,35.0,367.0,12.1,0.654,0.723,0.168,1.7,16.4,8.9,8.6,1.2,1.1,10.0,14.2,,0.5,0.3,0.9,0.116,,-0.4,-0.2,-0.5,0.1
8,1 season,,OKC,NBA,,9.0,156.0,5.7,0.432,0.743,0.057,1.9,16.1,8.9,7.2,0.9,1.8,10.0,11.0,,-0.1,0.1,0.0,0.001,,-4.8,-0.6,-5.4,-0.1
9,1 season,,ATL,NBA,,2.0,17.0,-7.1,0.0,0.429,0.0,0.0,12.8,6.3,21.1,2.7,0.0,0.0,17.1,,-0.1,0.0,-0.1,-0.32,,-11.5,-1.6,-13.1,0.0
