,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1948-49,24.0,ROC,BAA,C,60.0,,,0.488,0.566,,,,,,9.4,1.2,10.6,,
1,1949-50,25.0,ROC,NBA,C,62.0,,,0.423,0.537,,,,,,2.4,2.2,4.6,,
2,1950-51,26.0,ROC,NBA,C,66.0,,,0.475,0.468,,,,,,6.6,2.8,9.3,,
3,1951-52,27.0,ROC,NBA,C,66.0,2396.0,20.8,0.463,0.465,,,,,,4.4,2.5,6.8,0.137,
4,1952-53,28.0,ROC,NBA,C,68.0,2288.0,18.2,0.446,0.535,,,,,,2.4,3.4,5.8,0.122,
5,1953-54,29.0,ROC,NBA,C,72.0,2385.0,18.4,0.447,0.493,,,,,,3.0,4.8,7.8,0.157,
6,1954-55,30.0,ROC,NBA,C,69.0,1970.0,17.4,0.461,0.536,,,,,,2.3,1.6,3.9,0.095,
7,1955-56,31.0,BOS,NBA,C,68.0,1597.0,12.1,0.458,0.487,,,,,,1.2,1.4,2.6,0.079,
8,1956-57,32.0,BOS,NBA,C,43.0,935.0,12.9,0.458,0.508,,,,,,1.0,1.7,2.7,0.14,
9,1957-58,33.0,BOS,NBA,C,63.0,1119.0,9.9,0.406,0.421,,,,,,-0.2,2.0,1.8,0.076,
10,Career,,,TOT,,637.0,12690.0,16.7,0.456,0.504,,,,,,32.4,23.6,56.0,0.119,
11,,,,NBA,,577.0,12690.0,16.7,0.452,0.495,,,,,,23.0,22.5,45.5,0.119,
12,,,,BAA,,60.0,,,0.488,0.566,,,,,,9.4,1.2,10.6,,
13,,,,,,,,,,,,,,,,,,,,
14,7 seasons,,ROC,BAA,,463.0,9039.0,18.8,0.459,0.511,,,,,,30.4,18.5,48.9,0.129,
15,3 seasons,,BOS,NBA,,174.0,3651.0,11.6,0.441,0.47,,,,,,1.9,5.2,7.1,0.094,
