,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 18,OWS,DWS,WS,WS/48,Unnamed: 23,OBPM,DBPM,BPM,VORP
0,1977-78,25.0,DET,NBA,PF,4,48,18.9,0.537,0.227,17.8,17.2,17.5,9.7,0.0,0.0,11.0,21.7,,0.1,0.0,0.1,0.144,,-2.0,-0.7,-2.7,0.0
1,Career,,,NBA,,4,48,18.9,0.537,0.227,17.8,17.2,17.5,9.7,0.0,0.0,11.0,21.7,,0.1,0.0,0.1,0.144,,-2.0,-0.7,-2.7,0.0
