,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,Unnamed: 16,OWS,DWS,WS,WS/48,Unnamed: 21,OBPM,DBPM,BPM,VORP
0,1972-73,21.0,KCO,NBA,C,58,681,10.2,0.443,0.357,,,14.8,7.2,,,,-0.3,0.1,-0.2,-0.014,,,,,
1,1973-74,22.0,KCO,NBA,C,2,4,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-0.017,,-4.6,-0.1,-4.6,0.0
2,Career,,,NBA,,60,685,10.2,0.443,0.357,0.0,0.0,14.8,7.2,0.0,0.0,,-0.3,0.1,-0.2,-0.014,,-4.6,-0.1,-4.6,0.0
