,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 18,OWS,DWS,WS,WS/48,Unnamed: 23,OBPM,DBPM,BPM,VORP
0,1977-78,22.0,SAS,NBA,PG,12,95,5.2,0.46,0.577,5.8,8.5,7.2,24.7,1.4,0.0,36.8,21.0,,-0.2,0.1,-0.2,-0.088,,-4.5,-1.2,-5.7,-0.1
1,Career,,,NBA,,12,95,5.2,0.46,0.577,5.8,8.5,7.2,24.7,1.4,0.0,36.8,21.0,,-0.2,0.1,-0.2,-0.088,,-4.5,-1.2,-5.7,-0.1
