,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1953-54,22.0,PHW,NBA,SG,15.0,422.0,8.2,0.348,0.303,,,,,,-0.7,0.3,-0.4,-0.051,
1,1955-56,24.0,PHW,NBA,SG,67.0,1007.0,11.7,0.438,0.302,,,,,,0.4,0.8,1.1,0.053,
2,1956-57,25.0,PHW,NBA,SG,72.0,1743.0,11.8,0.434,0.309,,,,,,1.0,1.1,2.1,0.057,
3,1957-58,26.0,PHW,NBA,SG,71.0,1974.0,12.7,0.462,0.297,,,,,,2.4,1.9,4.3,0.104,
4,1958-59,27.0,PHW,NBA,SG,70.0,1017.0,10.4,0.413,0.156,,,,,,-0.2,1.1,0.9,0.045,
5,1959-60,28.0,PHW,NBA,SG,66.0,809.0,8.2,0.414,0.109,,,,,,-0.2,1.0,0.9,0.051,
6,1960-61,29.0,TOT,NBA,SG,10.0,82.0,12.5,0.405,0.241,,,,,,0.0,0.1,0.1,0.064,
7,1960-61,29.0,STL,NBA,SG,7.0,62.0,12.1,0.409,0.238,,,,,,0.0,0.1,0.1,0.071,
8,1960-61,29.0,SYR,NBA,SG,3.0,20.0,13.6,0.394,0.25,,,,,,0.0,0.0,0.0,0.039,
9,Career,,,NBA,,371.0,7054.0,11.2,0.431,0.253,,,,,,2.6,6.4,9.0,0.061,
10,,,,,,,,,,,,,,,,,,,,
11,6 seasons,,PHW,NBA,,361.0,6972.0,11.2,0.432,0.253,,,,,,2.6,6.2,8.9,0.061,
12,1 season,,STL,NBA,,7.0,62.0,12.1,0.409,0.238,,,,,,0.0,0.1,0.1,0.071,
13,1 season,,SYR,NBA,,3.0,20.0,13.6,0.394,0.25,,,,,,0.0,0.0,0.0,0.039,
