,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1969-70,22.0,DNR,ABA,PF,50.0,453.0,7.6,0.426,0.083,0.289,,,9.5,4.5,13.5,21.8,,-0.5,0.5,0.0,0.005,
1,1970-71,23.0,TOT,ABA,PF,10.0,70.0,-5.2,0.276,0.04,0.36,,,12.2,0.0,21.6,19.2,,-0.3,0.0,-0.2,-0.162,
2,1970-71,23.0,FLO,ABA,PF,5.0,40.0,-6.5,0.265,0.0,0.583,,,11.7,0.0,21.0,17.8,,-0.2,0.0,-0.1,-0.164,
3,1970-71,23.0,TEX,ABA,PF,5.0,30.0,-3.5,0.288,0.077,0.154,,,12.8,0.0,22.4,21.0,,-0.1,0.0,-0.1,-0.16,
4,Career,,,ABA,,60.0,523.0,5.9,0.409,0.079,0.297,,,9.8,3.9,14.5,21.4,,-0.8,0.6,-0.2,-0.018,
5,,,,,,,,,,,,,,,,,,,,,,,
6,1 season,,DNR,ABA,,50.0,453.0,7.6,0.426,0.083,0.289,,,9.5,4.5,13.5,21.8,,-0.5,0.5,0.0,0.005,
7,1 season,,FLO,ABA,,5.0,40.0,-6.5,0.265,0.0,0.583,,,11.7,0.0,21.0,17.8,,-0.2,0.0,-0.1,-0.164,
8,1 season,,TEX,ABA,,5.0,30.0,-3.5,0.288,0.077,0.154,,,12.8,0.0,22.4,21.0,,-0.1,0.0,-0.1,-0.16,
