,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1969-70,23.0,DLC,ABA,PG,24.0,226.0,13.4,0.549,0.21,0.358,,,5.8,16.8,14.6,17.5,,0.4,0.1,0.6,0.118,
1,1970-71,24.0,TOT,ABA,SG,49.0,690.0,9.9,0.466,0.167,0.256,,,5.1,18.6,16.0,16.6,,0.0,0.6,0.5,0.036,
2,1970-71,24.0,TEX,ABA,SG,45.0,656.0,10.5,0.477,0.169,0.258,,,5.3,18.9,16.5,16.9,,0.1,0.5,0.6,0.047,
3,1970-71,24.0,KEN,ABA,,4.0,34.0,-0.6,0.184,0.1,0.2,,,1.3,12.9,0.0,11.4,,-0.1,0.0,-0.1,-0.189,
4,Career,,,ABA,,73.0,916.0,10.8,0.487,0.177,0.281,,,5.3,18.1,15.6,16.8,,0.4,0.7,1.1,0.056,
5,,,,,,,,,,,,,,,,,,,,,,,
6,2 seasons,,"DLC,TEX",ABA,,69.0,882.0,11.2,0.496,0.18,0.284,,,5.4,18.3,16.0,17.0,,0.5,0.7,1.2,0.065,
7,1 season,,KEN,ABA,,4.0,34.0,-0.6,0.184,0.1,0.2,,,1.3,12.9,0.0,11.4,,-0.1,0.0,-0.1,-0.189,
