,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1967-68,24.0,MNM,ABA,C,63,1203,17.7,0.47,0.002,0.345,,,15.7,7.1,12.3,18.3,,0.8,3.6,4.4,0.176,
1,1968-69,25.0,MMF,ABA,C,78,2645,20.1,0.513,0.002,0.356,,,18.5,10.5,12.4,19.8,,3.3,3.6,7.0,0.126,
2,1969-70,26.0,MMF,ABA,C,29,1020,15.7,0.486,0.005,0.426,,,17.5,10.1,17.4,18.4,,0.5,1.2,1.6,0.077,
3,Career,,,ABA,,170,4868,18.6,0.497,0.003,0.367,,,17.6,9.6,13.4,19.2,,4.6,8.4,13.0,0.128,
