,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1961-62,22.0,CIN,NBA,PG,61,278,9.2,0.4,0.235,,,,,,-0.2,0.1,-0.1,-0.01,
1,Career,,,NBA,,61,278,9.2,0.4,0.235,,,,,,-0.2,0.1,-0.1,-0.01,
