,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1972-73,23.0,UTS,ABA,PF,30.0,191.0,8.9,0.484,0.0,0.554,13.0,18.5,15.9,1.5,,,20.7,26.7,,0.0,0.2,0.2,0.05,,,,,
1,1973-74,24.0,TOT,ABA,PF,72.0,1474.0,13.2,0.546,0.014,0.311,10.0,16.7,13.4,5.6,0.8,0.6,16.4,18.6,,1.6,0.8,2.4,0.078,,-1.6,-1.6,-3.3,-0.5
2,1973-74,24.0,UTS,ABA,PF,33.0,677.0,11.7,0.502,0.0,0.287,9.9,15.5,12.8,4.7,0.9,0.8,16.3,19.7,,0.3,0.5,0.7,0.053,,-2.8,-1.8,-4.6,-0.4
3,1973-74,24.0,MMT,ABA,PF,39.0,797.0,14.5,0.587,0.028,0.333,10.1,17.7,13.9,6.3,0.7,0.3,16.5,17.8,,1.3,0.3,1.6,0.099,,-0.7,-1.5,-2.1,0.0
4,1974-75,25.0,VIR,ABA,PF,82.0,2023.0,13.9,0.584,0.004,0.407,9.2,14.5,11.8,6.4,1.1,0.5,19.9,21.3,,1.9,1.2,3.1,0.073,,-1.3,-1.0,-2.2,-0.1
5,1975-76,26.0,VIR,ABA,PF,80.0,2230.0,13.2,0.549,0.006,0.32,8.9,18.6,13.6,7.5,0.9,0.7,17.6,18.2,,2.2,1.2,3.4,0.072,,-1.2,-1.2,-2.4,-0.2
6,Career,,,ABA,,264.0,5918.0,13.3,0.558,0.007,0.358,9.4,16.7,13.0,6.4,1.0,0.6,18.3,19.6,,5.7,3.3,9.0,0.073,,-1.3,-1.2,-2.6,-0.8
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2 seasons,,VIR,ABA,,162.0,4253.0,13.6,0.566,0.005,0.362,9.1,16.6,12.7,7.0,1.0,0.6,18.7,19.7,,4.1,2.4,6.4,0.073,,-1.2,-1.1,-2.3,-0.4
9,2 seasons,,UTS,ABA,,63.0,868.0,11.1,0.497,0.0,0.356,10.6,16.1,13.5,4.0,0.9,0.8,17.6,21.2,,0.3,0.7,0.9,0.052,,-2.8,-1.8,-4.6,-0.4
10,1 season,,MMT,ABA,,39.0,797.0,14.5,0.587,0.028,0.333,10.1,17.7,13.9,6.3,0.7,0.3,16.5,17.8,,1.3,0.3,1.6,0.099,,-0.7,-1.5,-2.1,0.0
