,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1969-70,22.0,MMF,ABA,SF,22,183,4.7,0.373,0.181,0.181,,,6.7,7.8,10.4,17.0,,-0.4,0.1,-0.3,-0.066,
1,Career,,,ABA,,22,183,4.7,0.373,0.181,0.181,,,6.7,7.8,10.4,17.0,,-0.4,0.1,-0.3,-0.066,
