,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,2021-22,20.0,WAS,NBA,PF,12,74,4.7,0.349,0.615,0.231,4.6,13.3,9.0,7.3,2.7,2.3,12.3,19.6,,-0.2,0.1,-0.2,-0.104,,-5.7,-1.2,-6.9,-0.1
1,2022-23,21.0,WAS,NBA,PF,6,61,-1.0,0.226,0.526,0.105,3.8,17.6,10.9,7.9,0.8,0.0,9.1,15.6,,-0.2,0.0,-0.2,-0.147,,-10.3,-3.9,-14.2,-0.2
2,Career,,,NBA,,18,135,2.2,0.299,0.578,0.178,4.2,15.2,9.9,7.6,1.8,1.3,11.0,17.8,,-0.5,0.1,-0.3,-0.124,,-7.8,-2.4,-10.2,-0.3
