,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,2013-14,22.0,POR,NBA,SG,38.0,476.0,9.0,0.521,0.449,0.191,1.6,9.2,5.4,8.7,1.5,0.3,15.4,20.9,,-0.2,0.3,0.2,0.019,,-2.9,-0.6,-3.4,-0.2
1,2014-15,23.0,POR,NBA,SG,62.0,973.0,13.1,0.534,0.381,0.2,1.6,8.3,5.0,10.3,2.3,0.6,10.8,20.5,,0.7,1.1,1.8,0.089,,-1.3,0.8,-0.6,0.4
2,2015-16,24.0,POR,NBA,SG,80.0,2780.0,17.7,0.544,0.33,0.158,1.8,8.3,5.0,21.6,1.7,0.6,11.4,27.1,,4.4,1.7,6.0,0.104,,2.3,-1.0,1.3,2.3
3,2016-17,25.0,POR,NBA,SG,80.0,2796.0,19.9,0.585,0.305,0.204,2.4,9.1,5.7,18.0,1.3,1.2,9.9,27.5,,6.2,1.4,7.6,0.131,,3.4,-1.4,2.0,2.8
4,2017-18,26.0,POR,NBA,SG,81.0,2923.0,17.0,0.536,0.316,0.166,2.0,9.9,6.0,15.8,1.3,1.0,8.6,26.5,,3.7,2.9,6.6,0.108,,1.8,-0.5,1.2,2.4
5,2018-19,27.0,POR,NBA,SG,70.0,2375.0,17.0,0.553,0.358,0.154,2.9,9.7,6.3,13.8,1.1,0.9,7.4,25.5,,4.0,1.7,5.6,0.114,,2.1,-1.0,1.0,1.8
6,2019-20,28.0,POR,NBA,SG,70.0,2556.0,17.0,0.541,0.378,0.136,1.9,10.2,6.1,19.1,1.0,1.4,8.1,25.9,,3.5,0.6,4.1,0.077,,2.3,-1.8,0.5,1.6
7,2020-21,29.0,POR,NBA,SG,47.0,1600.0,20.8,0.577,0.475,0.15,2.0,10.6,6.2,23.0,1.3,1.2,6.5,27.1,,4.1,0.6,4.7,0.141,,5.0,-1.1,3.9,2.4
8,2021-22,30.0,TOT,NBA,SG,62.0,2145.0,18.3,0.553,0.403,0.146,2.6,11.5,6.9,26.1,1.6,1.0,9.3,27.5,,2.6,1.0,3.6,0.081,,3.2,-1.3,1.9,2.1
9,2021-22,30.0,POR,NBA,SG,36.0,1267.0,15.8,0.532,0.435,0.102,2.8,10.7,6.6,22.5,1.4,1.6,9.2,26.1,,0.7,0.3,1.0,0.04,,1.8,-1.7,0.1,0.7
10,2021-22,30.0,NOP,NBA,SG,26.0,878.0,21.9,0.58,0.361,0.204,2.3,12.5,7.3,31.3,1.9,0.1,9.5,29.4,,1.9,0.7,2.6,0.14,,5.3,-0.7,4.6,1.5
11,2022-23,31.0,NOP,NBA,SG,75.0,2649.0,15.6,0.541,0.404,0.177,2.4,11.7,7.0,25.1,1.3,1.4,11.2,26.4,,1.5,2.8,4.3,0.078,,1.5,-0.7,0.8,1.9
12,Career,,,NBA,,665.0,21273.0,17.4,0.552,0.366,0.165,2.2,9.9,6.1,19.3,1.4,1.0,9.4,26.3,,30.6,14.0,44.6,0.101,,2.3,-1.0,1.3,17.5
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,9 seasons,,POR,NBA,,564.0,17746.0,17.4,0.552,0.361,0.16,2.2,9.5,5.9,17.9,1.4,1.0,9.1,26.1,,27.1,10.6,37.7,0.102,,2.2,-1.1,1.2,14.2
15,2 seasons,,NOP,NBA,,101.0,3527.0,17.2,0.552,0.392,0.184,2.4,11.9,7.1,26.6,1.4,1.1,10.7,27.2,,3.4,3.4,6.9,0.093,,2.5,-0.7,1.8,3.3
