,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1967-68,,DNR,ABA,SG,18,211,3.0,0.414,0.028,0.394,,,4.2,5.3,22.4,19.6,,-0.2,0.2,0.0,0.01,
1,Career,,,ABA,,18,211,3.0,0.414,0.028,0.394,,,4.2,5.3,22.4,19.6,,-0.2,0.2,0.0,0.01,
