,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1976-77,23.0,NOJ,NBA,PF,81.0,1645.0,13.5,0.617,,0.785,10.0,19.0,14.6,12.9,1.4,1.3,,,,1.9,2.2,4.1,0.119,,-0.8,1.4,0.5,1.1
1,1977-78,24.0,NOJ,NBA,PF,82.0,1853.0,10.9,0.506,,0.439,8.3,18.0,13.2,11.4,2.1,1.2,26.0,11.8,,0.3,2.6,2.9,0.076,,-1.9,1.8,-0.1,0.9
2,1978-79,25.0,NOJ,NBA,PF,77.0,1398.0,10.0,0.527,,0.659,9.1,17.9,13.7,12.1,1.7,1.3,28.9,11.0,,0.0,1.5,1.6,0.054,,-2.6,1.1,-1.5,0.2
3,1979-80,26.0,SAS,NBA,C,82.0,1812.0,13.2,0.621,0.0,0.767,9.3,16.5,12.9,15.7,2.0,1.5,23.8,11.5,,2.9,1.5,4.4,0.116,,-0.1,1.4,1.3,1.5
4,1980-81,27.0,SAS,NBA,PF,82.0,1930.0,13.8,0.575,0.0,0.778,10.8,17.4,14.2,15.8,1.9,1.1,23.2,11.7,,2.6,2.3,4.9,0.122,,0.8,1.0,1.8,1.8
5,1981-82,28.0,SAS,NBA,PF,23.0,459.0,8.5,0.535,0.0,0.561,6.8,15.4,11.1,13.6,2.0,1.0,32.7,10.6,,-0.1,0.5,0.4,0.04,,-2.9,1.4,-1.5,0.1
6,1982-83,29.0,SAS,NBA,PF,53.0,956.0,8.9,0.579,0.0,0.655,9.1,15.3,12.3,10.3,1.6,1.4,31.3,9.1,,0.5,0.9,1.4,0.068,,-1.8,1.2,-0.6,0.3
7,Career,,,NBA,,480.0,10053.0,11.9,0.569,0.0,0.67,9.3,17.4,13.5,13.4,1.8,1.3,26.2,11.2,,8.1,11.5,19.6,0.094,,-1.0,1.3,0.3,5.9
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,4 seasons,,SAS,NBA,,240.0,5157.0,12.2,0.59,0.0,0.739,9.6,16.5,13.1,14.5,1.9,1.3,25.5,11.0,,5.9,5.1,11.0,0.103,,-0.3,1.2,0.9,3.8
10,3 seasons,,NOJ,NBA,,240.0,4896.0,11.5,0.548,,0.603,9.1,18.3,13.8,12.1,1.7,1.3,27.2,11.5,,2.2,6.3,8.6,0.084,,-1.8,1.5,-0.3,2.1
