,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1967-68,23.0,PTP,ABA,C,65,1354,9.6,0.416,0.006,0.217,,,11.8,3.2,10.7,16.5,,-0.9,1.3,0.4,0.014,
1,Career,,,ABA,,65,1354,9.6,0.416,0.006,0.217,,,11.8,3.2,10.7,16.5,,-0.9,1.3,0.4,0.014,
