,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1975-76,18.0,ATL,NBA,SF,62.0,870.0,13.8,0.445,,0.352,11.9,22.6,17.1,5.1,2.0,1.8,,,,0.1,1.0,1.1,0.063,,-1.0,-0.8,-1.7,0.1
1,1976-77,19.0,ATL,NBA,SF,39.0,549.0,13.4,0.491,,0.373,12.4,20.7,16.5,3.4,1.6,2.3,,,,0.3,0.6,0.9,0.081,,-0.9,-0.4,-1.3,0.1
2,1977-78,20.0,BUF,NBA,SF,56.0,1079.0,10.9,0.472,,0.22,7.6,14.1,10.9,4.9,1.0,2.3,12.3,16.8,,0.4,0.7,1.2,0.051,,-1.9,-0.6,-2.5,-0.1
3,1979-80,22.0,CLE,NBA,SF,78.0,1447.0,12.7,0.522,0.02,0.278,8.5,15.8,12.0,6.2,1.0,2.3,11.7,15.4,,1.7,1.3,3.0,0.099,,-1.0,0.2,-0.8,0.4
4,1980-81,23.0,HOU,NBA,SF,55.0,1145.0,10.8,0.554,0.0,0.223,7.1,15.0,11.0,7.2,0.8,1.5,19.0,13.8,,0.6,0.8,1.5,0.062,,-1.3,-0.3,-1.6,0.1
5,1981-82,24.0,HOU,NBA,SF,69.0,1475.0,13.1,0.541,0.015,0.166,7.7,12.2,9.9,7.0,1.0,2.3,13.5,16.0,,1.5,1.1,2.6,0.086,,-0.4,0.0,-0.4,0.6
6,1982-83,25.0,TOT,NBA,SF,62.0,1146.0,8.8,0.493,0.043,0.17,6.2,12.7,9.6,7.0,1.0,0.8,14.9,14.2,,0.4,0.8,1.2,0.05,,-2.1,-0.7,-2.7,-0.2
7,1982-83,25.0,SAS,NBA,SF,52.0,1062.0,9.1,0.501,0.044,0.18,6.5,12.8,9.8,6.5,1.0,0.8,15.0,14.0,,0.5,0.7,1.2,0.052,,-1.9,-0.7,-2.6,-0.2
8,1982-83,25.0,NJN,NBA,SF,10.0,84.0,4.7,0.402,0.034,0.069,2.7,12.0,7.4,12.5,0.5,0.7,14.3,16.3,,-0.1,0.1,0.0,0.021,,-4.5,-0.1,-4.7,-0.1
9,1983-84,26.0,NJN,NBA,SF,67.0,936.0,11.2,0.53,0.027,0.244,9.0,14.6,11.8,7.7,1.1,1.5,15.6,14.4,,0.7,1.1,1.8,0.092,,-1.1,0.2,-1.0,0.2
10,Career,,,NBA,,488.0,8647.0,11.8,0.508,0.014,0.241,8.4,15.3,11.8,6.3,1.1,1.9,14.2,15.2,,5.8,7.6,13.3,0.074,,-1.2,-0.3,-1.5,1.2
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2 seasons,,HOU,NBA,,124.0,2620.0,12.1,0.546,0.009,0.188,7.5,13.4,10.4,7.1,0.9,1.9,15.8,15.0,,2.1,2.0,4.1,0.075,,-0.8,-0.2,-0.9,0.7
13,2 seasons,,ATL,NBA,,101.0,1419.0,13.7,0.462,,0.36,12.1,21.9,16.8,4.4,1.8,2.0,,,,0.4,1.6,2.1,0.07,,-0.9,-0.6,-1.6,0.2
14,1 season,,CLE,NBA,,78.0,1447.0,12.7,0.522,0.02,0.278,8.5,15.8,12.0,6.2,1.0,2.3,11.7,15.4,,1.7,1.3,3.0,0.099,,-1.0,0.2,-0.8,0.4
15,2 seasons,,NJN,NBA,,77.0,1020.0,10.7,0.518,0.028,0.226,8.5,14.4,11.4,8.1,1.1,1.4,15.5,14.5,,0.6,1.2,1.8,0.086,,-1.4,0.1,-1.3,0.2
16,1 season,,BUF,NBA,,56.0,1079.0,10.9,0.472,,0.22,7.6,14.1,10.9,4.9,1.0,2.3,12.3,16.8,,0.4,0.7,1.2,0.051,,-1.9,-0.6,-2.5,-0.1
17,1 season,,SAS,NBA,,52.0,1062.0,9.1,0.501,0.044,0.18,6.5,12.8,9.8,6.5,1.0,0.8,15.0,14.0,,0.5,0.7,1.2,0.052,,-1.9,-0.7,-2.6,-0.2
