,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1967-68,23.0,DLC,ABA,PF,56,720,12.9,0.474,0.003,0.279,,,14.2,5.9,12.8,20.4,,0.5,0.3,0.9,0.058,
1,Career,,,ABA,,56,720,12.9,0.474,0.003,0.279,,,14.2,5.9,12.8,20.4,,0.5,0.3,0.9,0.058,
