,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1953-54,24.0,MLH,NBA,SG,68.0,2232.0,12.6,0.424,0.451,,,,,,1.3,1.7,3.0,0.065,
1,1954-55,25.0,MNL,NBA,SG,45.0,404.0,6.1,0.345,0.549,,,,,,-0.8,0.4,-0.3,-0.038,
2,Career,,,NBA,,113.0,2636.0,11.6,0.412,0.465,,,,,,0.6,2.1,2.7,0.049,
3,,,,,,,,,,,,,,,,,,,,
4,1 season,,MLH,NBA,,68.0,2232.0,12.6,0.424,0.451,,,,,,1.3,1.7,3.0,0.065,
5,1 season,,MNL,NBA,,45.0,404.0,6.1,0.345,0.549,,,,,,-0.8,0.4,-0.3,-0.038,
