,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1985-86,23.0,DAL,NBA,C,48.0,409.0,7.6,0.502,0.0,0.713,6.9,17.4,12.2,5.1,0.3,1.6,18.5,15.1,,-0.1,0.2,0.1,0.01,,-4.1,-0.9,-4.9,-0.3
1,1986-87,24.0,DAL,NBA,C,30.0,160.0,7.1,0.419,0.0,0.549,7.6,16.6,12.2,10.4,1.2,3.2,19.2,19.9,,-0.3,0.2,-0.1,-0.027,,-6.4,0.3,-6.1,-0.2
2,1987-88,25.0,DAL,NBA,C,73.0,658.0,7.4,0.504,0.0,0.492,8.7,13.3,11.1,6.9,0.6,2.5,23.4,13.2,,-0.1,0.6,0.5,0.036,,-4.7,0.3,-4.5,-0.4
3,1988-89,26.0,DAL,NBA,C,37.0,208.0,10.8,0.54,0.0,0.481,5.9,17.3,11.7,8.2,0.7,3.6,18.2,16.0,,0.1,0.2,0.3,0.069,,-4.4,1.0,-3.4,-0.1
4,1989-90,27.0,TOT,NBA,C,47.0,531.0,3.3,0.429,0.0,0.378,6.1,15.2,10.9,5.8,0.1,2.3,23.4,11.3,,-0.6,0.2,-0.4,-0.039,,-6.4,-1.0,-7.4,-0.7
5,1989-90,27.0,GSW,NBA,C,40.0,481.0,3.3,0.412,0.0,0.356,6.5,15.0,11.0,6.1,0.1,2.5,23.0,10.8,,-0.6,0.1,-0.4,-0.041,,-6.2,-0.9,-7.1,-0.6
6,1989-90,27.0,SAS,NBA,C,7.0,50.0,3.1,0.55,0.0,0.545,2.3,17.5,10.1,2.7,0.0,0.0,26.8,15.5,,-0.1,0.1,0.0,-0.022,,-8.1,-1.6,-9.7,-0.1
7,Career,,,NBA,,235.0,1966.0,6.6,0.481,0.0,0.52,7.3,15.4,11.4,6.6,0.5,2.4,21.2,13.9,,-1.1,1.5,0.4,0.009,,-5.1,-0.2,-5.4,-1.7
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,4 seasons,,DAL,NBA,,188.0,1435.0,7.9,0.496,0.0,0.562,7.7,15.4,11.6,7.0,0.6,2.5,20.5,14.9,,-0.5,1.3,0.8,0.026,,-4.7,0.1,-4.6,-0.9
10,1 season,,GSW,NBA,,40.0,481.0,3.3,0.412,0.0,0.356,6.5,15.0,11.0,6.1,0.1,2.5,23.0,10.8,,-0.6,0.1,-0.4,-0.041,,-6.2,-0.9,-7.1,-0.6
11,1 season,,SAS,NBA,,7.0,50.0,3.1,0.55,0.0,0.545,2.3,17.5,10.1,2.7,0.0,0.0,26.8,15.5,,-0.1,0.1,0.0,-0.022,,-8.1,-1.6,-9.7,-0.1
