,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1968-69,22.0,INA,ABA,PG,54,955,9.8,0.456,0.118,0.218,,,5.0,18.6,14.9,13.0,,0.0,1.0,1.1,0.053,
1,Career,,,ABA,,54,955,9.8,0.456,0.118,0.218,,,5.0,18.6,14.9,13.0,,0.0,1.0,1.1,0.053,
