,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1966-67,22.0,BAL,NBA,SG,4.0,61.0,5.7,0.396,,0.727,,,,7.7,,,,-0.1,0.0,-0.1,-0.043,
1,1967-68,23.0,NJA,ABA,SG,41.0,692.0,9.7,0.465,0.039,0.502,,,4.1,12.1,14.3,21.1,,0.4,0.5,0.9,0.064,
2,Career,,,TOT,,45.0,753.0,9.3,0.46,0.037,0.518,,,4.1,11.7,14.3,21.1,,0.3,0.5,0.9,0.056,
3,,,,ABA,,41.0,692.0,9.7,0.465,0.039,0.502,,,4.1,12.1,14.3,21.1,,0.4,0.5,0.9,0.064,
4,,,,NBA,,4.0,61.0,5.7,0.396,,0.727,,,,7.7,,,,-0.1,0.0,-0.1,-0.043,
5,,,,,,,,,,,,,,,,,,,,,,,
6,1 season,,NJA,ABA,,41.0,692.0,9.7,0.465,0.039,0.502,,,4.1,12.1,14.3,21.1,,0.4,0.5,0.9,0.064,
7,1 season,,BAL,NBA,,4.0,61.0,5.7,0.396,,0.727,,,,7.7,,,,-0.1,0.0,-0.1,-0.043,
