,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1952-53,24.0,ROC,NBA,PG,70.0,1665.0,9.9,0.397,0.442,,,,,,-0.4,1.7,1.3,0.037,
1,1953-54,25.0,ROC,NBA,PG,71.0,1891.0,15.0,0.431,0.438,,,,,,1.8,2.9,4.7,0.118,
2,1954-55,26.0,ROC,NBA,PG,72.0,1807.0,11.4,0.393,0.312,,,,,,-1.2,1.0,-0.2,-0.006,
3,1955-56,27.0,TOT,NBA,PG,70.0,1713.0,8.3,0.369,0.301,,,,,,-2.1,1.9,-0.2,-0.005,
4,1955-56,27.0,ROC,NBA,,34.0,856.0,8.3,0.368,0.293,,,,,,-1.1,1.1,0.0,-0.001,
5,1955-56,27.0,STL,NBA,PG,36.0,857.0,8.3,0.37,0.308,,,,,,-1.1,0.9,-0.2,-0.009,
6,1956-57,28.0,STL,NBA,SG,72.0,2344.0,9.3,0.376,0.31,,,,,,-1.3,2.1,0.8,0.016,
7,1957-58,29.0,STL,NBA,SG,72.0,2239.0,7.1,0.347,0.307,,,,,,-2.6,1.9,-0.7,-0.016,
8,1958-59,30.0,STL,NBA,SG,72.0,2235.0,7.5,0.389,0.225,,,,,,-1.0,1.6,0.6,0.013,
9,1959-60,31.0,STL,NBA,PG,25.0,334.0,6.4,0.388,0.312,,,,,,-0.2,0.2,0.0,0.006,
10,Career,,,NBA,,524.0,14228.0,9.6,0.386,0.33,,,,,,-7.1,13.3,6.2,0.021,
11,,,,,,,,,,,,,,,,,,,,
12,5 seasons,,STL,NBA,,277.0,8009.0,8.0,0.371,0.286,,,,,,-6.2,6.7,0.5,0.003,
13,4 seasons,,ROC,NBA,,247.0,6219.0,11.7,0.403,0.379,,,,,,-0.9,6.6,5.7,0.044,
