,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1953-54,23.0,BLB,NBA,C,72.0,2672.0,23.1,0.491,0.716,,,,,,7.6,1.0,8.6,0.155,
1,1954-55,24.0,NYK,NBA,C,72.0,2024.0,20.9,0.494,0.599,,,,,,4.8,2.5,7.2,0.172,
2,1955-56,25.0,NYK,NBA,C,72.0,1702.0,18.6,0.506,0.702,,,,,,4.3,1.2,5.5,0.155,
3,1956-57,26.0,NYK,NBA,C,72.0,1622.0,19.0,0.497,0.523,,,,,,4.2,1.3,5.5,0.162,
4,1957-58,27.0,NYK,NBA,C,72.0,1709.0,18.9,0.512,0.565,,,,,,4.5,1.3,5.8,0.164,
5,1958-59,28.0,NYK,NBA,C,72.0,1588.0,14.0,0.445,0.459,,,,,,1.0,1.0,2.0,0.061,
6,1959-60,29.0,TOT,NBA,C,47.0,882.0,11.3,0.423,0.315,,,,,,-0.1,0.9,0.8,0.045,
7,1959-60,29.0,NYK,NBA,C,16.0,186.0,8.9,0.373,0.351,,,,,,-0.3,0.1,-0.2,-0.06,
8,1959-60,29.0,MNL,NBA,C,31.0,696.0,12.0,0.441,0.303,,,,,,0.2,0.9,1.1,0.073,
9,1960-61,30.0,LAL,NBA,C,78.0,1510.0,9.6,0.433,0.38,,,,,,-0.1,1.9,1.8,0.057,
10,1961-62,31.0,LAL,NBA,C,80.0,1478.0,9.2,0.475,0.327,,,,,,0.8,1.5,2.3,0.074,
11,Career,,,NBA,,637.0,15187.0,17.1,0.481,0.546,,,,,,26.9,12.7,39.6,0.125,
12,,,,,,,,,,,,,,,,,,,,
13,6 seasons,,NYK,NBA,,376.0,8831.0,18.2,0.488,0.564,,,,,,18.4,7.4,25.8,0.14,
14,3 seasons,,"MNL,LAL",NBA,,189.0,3684.0,9.9,0.449,0.344,,,,,,0.9,4.2,5.1,0.067,
15,1 season,,BLB,NBA,,72.0,2672.0,23.1,0.491,0.716,,,,,,7.6,1.0,8.6,0.155,
