,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1955-56,22.0,FTW,NBA,PF,31,409,12.6,0.378,0.421,,,,,,-0.6,0.6,0.0,-0.001,
1,Career,,,NBA,,31,409,12.6,0.378,0.421,,,,,,-0.6,0.6,0.0,-0.001,
