,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1946-47,25.0,STB,BAA,,59.0,,,0.304,0.213,,,,,,0.1,2.5,2.6,,
1,1947-48,26.0,BOS,BAA,,21.0,,,0.347,0.286,,,,,,0.3,0.0,0.3,,
2,Career,,,BAA,,80.0,,,0.309,0.223,,,,,,0.4,2.5,2.9,,
3,,,,,,,,,,,,,,,,,,,,
4,1 season,,STB,BAA,,59.0,,,0.304,0.213,,,,,,0.1,2.5,2.6,,
5,1 season,,BOS,BAA,,21.0,,,0.347,0.286,,,,,,0.3,0.0,0.3,,
